start_id,start_vertex_type,end_id,end_vertex_type
345,TreeNode,254,TreeNode
678,TreeNode,345,TreeNode
843,TreeNode,678,TreeNode
679,TreeNode,345,TreeNode
712,TreeNode,679,TreeNode
680,TreeNode,345,TreeNode
346,TreeNode,254,TreeNode
648,TreeNode,346,TreeNode
32,TreeNode,18,TreeNode
213,TreeNode,32,TreeNode
214,TreeNode,32,TreeNode
33,TreeNode,18,TreeNode
67,TreeNode,33,TreeNode
403,TreeNode,67,TreeNode
404,TreeNode,67,TreeNode
405,TreeNode,67,TreeNode
68,TreeNode,33,TreeNode
492,TreeNode,68,TreeNode
493,TreeNode,68,TreeNode
508,TreeNode,493,TreeNode
721,TreeNode,508,TreeNode
722,TreeNode,508,TreeNode
723,TreeNode,508,TreeNode
854,TreeNode,723,TreeNode
855,TreeNode,723,TreeNode
509,TreeNode,493,TreeNode
494,TreeNode,68,TreeNode
69,TreeNode,33,TreeNode
19,TreeNode,11,TreeNode
30,TreeNode,19,TreeNode
49,TreeNode,30,TreeNode
53,TreeNode,49,TreeNode
294,TreeNode,53,TreeNode
295,TreeNode,53,TreeNode
50,TreeNode,30,TreeNode
640,TreeNode,50,TreeNode
641,TreeNode,50,TreeNode
789,TreeNode,641,TreeNode
642,TreeNode,50,TreeNode
762,TreeNode,642,TreeNode
51,TreeNode,30,TreeNode
336,TreeNode,51,TreeNode
380,TreeNode,336,TreeNode
381,TreeNode,336,TreeNode
382,TreeNode,336,TreeNode
583,TreeNode,382,TreeNode
337,TreeNode,51,TreeNode
444,TreeNode,337,TreeNode
630,TreeNode,444,TreeNode
751,TreeNode,630,TreeNode
752,TreeNode,630,TreeNode
984,TreeNode,752,TreeNode
753,TreeNode,630,TreeNode
445,TreeNode,337,TreeNode
446,TreeNode,337,TreeNode
588,TreeNode,446,TreeNode
689,TreeNode,588,TreeNode
690,TreeNode,588,TreeNode
839,TreeNode,690,TreeNode
840,TreeNode,690,TreeNode
589,TreeNode,446,TreeNode
338,TreeNode,51,TreeNode
908,TreeNode,338,TreeNode
12,TreeNode,10,TreeNode
48,TreeNode,12,TreeNode
3,TreeNode,1,TreeNode
4,TreeNode,3,TreeNode
28,TreeNode,4,TreeNode
93,TreeNode,28,TreeNode
148,TreeNode,93,TreeNode
457,TreeNode,148,TreeNode
714,TreeNode,457,TreeNode
715,TreeNode,457,TreeNode
458,TreeNode,148,TreeNode
575,TreeNode,458,TreeNode
576,TreeNode,458,TreeNode
577,TreeNode,458,TreeNode
720,TreeNode,577,TreeNode
94,TreeNode,28,TreeNode
289,TreeNode,94,TreeNode
741,TreeNode,289,TreeNode
742,TreeNode,289,TreeNode
743,TreeNode,289,TreeNode
779,TreeNode,743,TreeNode
780,TreeNode,743,TreeNode
290,TreeNode,94,TreeNode
376,TreeNode,290,TreeNode
414,TreeNode,376,TreeNode
619,TreeNode,414,TreeNode
620,TreeNode,414,TreeNode
621,TreeNode,414,TreeNode
639,TreeNode,621,TreeNode
415,TreeNode,376,TreeNode
593,TreeNode,415,TreeNode
416,TreeNode,376,TreeNode
434,TreeNode,416,TreeNode
435,TreeNode,416,TreeNode
475,TreeNode,435,TreeNode
637,TreeNode,475,TreeNode
802,TreeNode,637,TreeNode
989,TreeNode,802,TreeNode
990,TreeNode,802,TreeNode
991,TreeNode,802,TreeNode
476,TreeNode,435,TreeNode
436,TreeNode,416,TreeNode
596,TreeNode,436,TreeNode
598,TreeNode,596,TreeNode
805,TreeNode,598,TreeNode
894,TreeNode,805,TreeNode
895,TreeNode,805,TreeNode
896,TreeNode,805,TreeNode
806,TreeNode,598,TreeNode
807,TreeNode,598,TreeNode
599,TreeNode,596,TreeNode
597,TreeNode,436,TreeNode
377,TreeNode,290,TreeNode
607,TreeNode,377,TreeNode
768,TreeNode,607,TreeNode
378,TreeNode,290,TreeNode
291,TreeNode,94,TreeNode
335,TreeNode,291,TreeNode
29,TreeNode,4,TreeNode
141,TreeNode,29,TreeNode
142,TreeNode,29,TreeNode
506,TreeNode,142,TreeNode
507,TreeNode,142,TreeNode
864,TreeNode,507,TreeNode
865,TreeNode,507,TreeNode
