id,type,integer_id,upper_bound,height,depth
299,TreeNode,1657,1658,0,6
300,TreeNode,1659,1660,0,6
10,TreeNode,1663,1870,11,4
11,TreeNode,1664,1865,10,5
17,TreeNode,1665,1680,3,6
44,TreeNode,1666,1679,2,7
500,TreeNode,1667,1672,1,8
859,TreeNode,1668,1669,0,9
860,TreeNode,1670,1671,0,9
501,TreeNode,1673,1674,0,8
502,TreeNode,1675,1678,1,8
812,TreeNode,1676,1677,0,9
18,TreeNode,1681,1794,9,6
31,TreeNode,1682,1753,8,7
204,TreeNode,1683,1720,7,8
311,TreeNode,1684,1719,6,9
327,TreeNode,1685,1712,5,10
604,TreeNode,1686,1711,4,11
736,TreeNode,1687,1690,1,12
775,TreeNode,1688,1689,0,13
737,TreeNode,1691,1692,0,12
738,TreeNode,1693,1710,3,12
912,TreeNode,1694,1697,1,13
996,TreeNode,1695,1696,0,14
913,TreeNode,1698,1709,2,13
920,TreeNode,1699,1702,1,14
995,TreeNode,1700,1701,0,15
921,TreeNode,1703,1706,1,14
937,TreeNode,1704,1705,0,15
922,TreeNode,1707,1708,0,14
328,TreeNode,1713,1714,0,10
329,TreeNode,1715,1718,1,10
536,TreeNode,1716,1717,0,11
205,TreeNode,1721,1752,4,8
254,TreeNode,1722,1751,3,9
344,TreeNode,1723,1734,2,10
394,TreeNode,1724,1727,1,11
539,TreeNode,1725,1726,0,12
395,TreeNode,1728,1733,1,11
643,TreeNode,1729,1730,0,12
644,TreeNode,1731,1732,0,12
345,TreeNode,1735,1746,2,10
678,TreeNode,1736,1739,1,11
843,TreeNode,1737,1738,0,12
679,TreeNode,1740,1743,1,11
712,TreeNode,1741,1742,0,12
680,TreeNode,1744,1745,0,11
346,TreeNode,1747,1750,1,10
648,TreeNode,1748,1749,0,11
32,TreeNode,1754,1759,1,7
213,TreeNode,1755,1756,0,8
214,TreeNode,1757,1758,0,8
33,TreeNode,1760,1793,5,7
67,TreeNode,1761,1768,1,8
403,TreeNode,1762,1763,0,9
404,TreeNode,1764,1765,0,9
405,TreeNode,1766,1767,0,9
68,TreeNode,1769,1790,4,8
492,TreeNode,1770,1771,0,9
493,TreeNode,1772,1787,3,9
508,TreeNode,1773,1784,2,10
721,TreeNode,1774,1775,0,11
722,TreeNode,1776,1777,0,11
723,TreeNode,1778,1783,1,11
854,TreeNode,1779,1780,0,12
855,TreeNode,1781,1782,0,12
509,TreeNode,1785,1786,0,10
494,TreeNode,1788,1789,0,9
69,TreeNode,1791,1792,0,8
19,TreeNode,1795,1864,7,6
30,TreeNode,1796,1863,6,7
49,TreeNode,1797,1804,2,8
53,TreeNode,1798,1803,1,9
294,TreeNode,1799,1800,0,10
295,TreeNode,1801,1802,0,10
50,TreeNode,1805,1816,2,8
640,TreeNode,1806,1807,0,9
641,TreeNode,1808,1811,1,9
789,TreeNode,1809,1810,0,10
642,TreeNode,1812,1815,1,9
762,TreeNode,1813,1814,0,10
51,TreeNode,1817,1862,5,8
336,TreeNode,1818,1827,2,9
380,TreeNode,1819,1820,0,10
381,TreeNode,1821,1822,0,10
382,TreeNode,1823,1826,1,10
583,TreeNode,1824,1825,0,11
337,TreeNode,1828,1857,4,9
444,TreeNode,1829,1840,3,10
630,TreeNode,1830,1839,2,11
751,TreeNode,1831,1832,0,12
752,TreeNode,1833,1836,1,12
984,TreeNode,1834,1835,0,13
753,TreeNode,1837,1838,0,12
445,TreeNode,1841,1842,0,10
446,TreeNode,1843,1856,3,10
588,TreeNode,1844,1853,2,11
689,TreeNode,1845,1846,0,12
690,TreeNode,1847,1852,1,12
839,TreeNode,1848,1849,0,13
840,TreeNode,1850,1851,0,13
589,TreeNode,1854,1855,0,11
338,TreeNode,1858,1861,1,9
908,TreeNode,1859,1860,0,10
12,TreeNode,1866,1869,1,5
48,TreeNode,1867,1868,0,6
3,TreeNode,1874,1999,11,1
4,TreeNode,1875,1998,10,2
28,TreeNode,1876,1983,9,3
93,TreeNode,1877,1896,4,4
148,TreeNode,1878,1895,3,5
457,TreeNode,1879,1884,1,6
714,TreeNode,1880,1881,0,7
715,TreeNode,1882,1883,0,7
458,TreeNode,1885,1894,2,6
575,TreeNode,1886,1887,0,7
576,TreeNode,1888,1889,0,7
577,TreeNode,1890,1893,1,7
720,TreeNode,1891,1892,0,8
94,TreeNode,1897,1982,8,4
289,TreeNode,1898,1909,2,5
741,TreeNode,1899,1900,0,6
742,TreeNode,1901,1902,0,6
743,TreeNode,1903,1908,1,6
779,TreeNode,1904,1905,0,7
780,TreeNode,1906,1907,0,7
290,TreeNode,1910,1977,7,5
376,TreeNode,1911,1968,6,6
414,TreeNode,1912,1921,2,7
619,TreeNode,1913,1914,0,8
620,TreeNode,1915,1916,0,8
621,TreeNode,1917,1920,1,8
639,TreeNode,1918,1919,0,9
415,TreeNode,1922,1925,1,7
593,TreeNode,1923,1924,0,8
416,TreeNode,1926,1967,5,7
434,TreeNode,1927,1928,0,8
435,TreeNode,1929,1944,4,8
475,TreeNode,1930,1941,3,9
637,TreeNode,1931,1940,2,10
802,TreeNode,1932,1939,1,11
989,TreeNode,1933,1934,0,12
990,TreeNode,1935,1936,0,12
991,TreeNode,1937,1938,0,12
476,TreeNode,1942,1943,0,9
436,TreeNode,1945,1966,4,8
596,TreeNode,1946,1963,3,9
598,TreeNode,1947,1960,2,10
805,TreeNode,1948,1955,1,11
894,TreeNode,1949,1950,0,12
895,TreeNode,1951,1952,0,12
896,TreeNode,1953,1954,0,12
806,TreeNode,1956,1957,0,11
807,TreeNode,1958,1959,0,11
599,TreeNode,1961,1962,0,10
597,TreeNode,1964,1965,0,9
377,TreeNode,1969,1974,2,6
607,TreeNode,1970,1973,1,7
768,TreeNode,1971,1972,0,8
378,TreeNode,1975,1976,0,6
291,TreeNode,1978,1981,1,5
335,TreeNode,1979,1980,0,6
29,TreeNode,1984,1997,3,3
141,TreeNode,1985,1986,0,4
142,TreeNode,1987,1996,2,4
506,TreeNode,1988,1989,0,5
507,TreeNode,1990,1995,1,5
864,TreeNode,1991,1992,0,6
865,TreeNode,1993,1994,0,6
