id,type,string_id,height,depth
9263,TreeNode,1.2.1.1.1.2.3.2.1.2.3.1.2.3.1.1.3.2,0,17
2824,TreeNode,1.2.1.1.1.2.3.2.1.2.3.1.3,3,12
3300,TreeNode,1.2.1.1.1.2.3.2.1.2.3.1.3.1,2,13
5812,TreeNode,1.2.1.1.1.2.3.2.1.2.3.1.3.1.1,1,14
7238,TreeNode,1.2.1.1.1.2.3.2.1.2.3.1.3.1.1.1,0,15
3301,TreeNode,1.2.1.1.1.2.3.2.1.2.3.1.3.2,0,13
219,TreeNode,1.2.1.1.1.3,9,5
470,TreeNode,1.2.1.1.1.3.1,8,6
516,TreeNode,1.2.1.1.1.3.1.1,7,7
1963,TreeNode,1.2.1.1.1.3.1.1.1,0,8
1964,TreeNode,1.2.1.1.1.3.1.1.2,1,8
2285,TreeNode,1.2.1.1.1.3.1.1.2.1,0,9
1965,TreeNode,1.2.1.1.1.3.1.1.3,6,8
3203,TreeNode,1.2.1.1.1.3.1.1.3.1,5,9
3701,TreeNode,1.2.1.1.1.3.1.1.3.1.1,4,10
4570,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1,3,11
7065,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1.1,0,12
7066,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1.2,0,12
7067,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1.3,2,12
7641,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1.3.1,0,13
7642,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1.3.2,1,13
8395,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1.3.2.1,0,14
8396,TreeNode,1.2.1.1.1.3.1.1.3.1.1.1.3.2.2,0,14
4571,TreeNode,1.2.1.1.1.3.1.1.3.1.1.2,0,11
4572,TreeNode,1.2.1.1.1.3.1.1.3.1.1.3,0,11
3702,TreeNode,1.2.1.1.1.3.1.1.3.1.2,1,10
8184,TreeNode,1.2.1.1.1.3.1.1.3.1.2.1,0,11
8185,TreeNode,1.2.1.1.1.3.1.1.3.1.2.2,0,11
3204,TreeNode,1.2.1.1.1.3.1.1.3.2,2,9
4272,TreeNode,1.2.1.1.1.3.1.1.3.2.1,0,10
4273,TreeNode,1.2.1.1.1.3.1.1.3.2.2,1,10
8452,TreeNode,1.2.1.1.1.3.1.1.3.2.2.1,0,11
8453,TreeNode,1.2.1.1.1.3.1.1.3.2.2.2,0,11
517,TreeNode,1.2.1.1.1.3.1.2,6,7
1309,TreeNode,1.2.1.1.1.3.1.2.1,5,8
2518,TreeNode,1.2.1.1.1.3.1.2.1.1,2,9
3662,TreeNode,1.2.1.1.1.3.1.2.1.1.1,1,10
9250,TreeNode,1.2.1.1.1.3.1.2.1.1.1.1,0,11
9251,TreeNode,1.2.1.1.1.3.1.2.1.1.1.2,0,11
9252,TreeNode,1.2.1.1.1.3.1.2.1.1.1.3,0,11
3663,TreeNode,1.2.1.1.1.3.1.2.1.1.2,1,10
8792,TreeNode,1.2.1.1.1.3.1.2.1.1.2.1,0,11
2519,TreeNode,1.2.1.1.1.3.1.2.1.2,4,9
2561,TreeNode,1.2.1.1.1.3.1.2.1.2.1,3,10
3911,TreeNode,1.2.1.1.1.3.1.2.1.2.1.1,2,11
6046,TreeNode,1.2.1.1.1.3.1.2.1.2.1.1.1,1,12
6810,TreeNode,1.2.1.1.1.3.1.2.1.2.1.1.1.1,0,13
2562,TreeNode,1.2.1.1.1.3.1.2.1.2.2,1,10
8037,TreeNode,1.2.1.1.1.3.1.2.1.2.2.1,0,11
150,TreeNode,1.2.1.1.2,12,4
710,TreeNode,1.2.1.1.2.1,3,5
1210,TreeNode,1.2.1.1.2.1.1,2,6
1966,TreeNode,1.2.1.1.2.1.1.1,1,7
4402,TreeNode,1.2.1.1.2.1.1.1.1,0,8
1967,TreeNode,1.2.1.1.2.1.1.2,1,7
2107,TreeNode,1.2.1.1.2.1.1.2.1,0,8
1968,TreeNode,1.2.1.1.2.1.1.3,0,7
1211,TreeNode,1.2.1.1.2.1.2,1,6
1430,TreeNode,1.2.1.1.2.1.2.1,0,7
711,TreeNode,1.2.1.1.2.2,7,5
729,TreeNode,1.2.1.1.2.2.1,1,6
9806,TreeNode,1.2.1.1.2.2.1.1,0,7
9807,TreeNode,1.2.1.1.2.2.1.2,0,7
730,TreeNode,1.2.1.1.2.2.2,1,6
1784,TreeNode,1.2.1.1.2.2.2.1,0,7
731,TreeNode,1.2.1.1.2.2.3,6,6
1201,TreeNode,1.2.1.1.2.2.3.1,5,7
2382,TreeNode,1.2.1.1.2.2.3.1.1,4,8
2972,TreeNode,1.2.1.1.2.2.3.1.1.1,3,9
4207,TreeNode,1.2.1.1.2.2.3.1.1.1.1,2,10
4422,TreeNode,1.2.1.1.2.2.3.1.1.1.1.1,0,11
4423,TreeNode,1.2.1.1.2.2.3.1.1.1.1.2,1,11
6135,TreeNode,1.2.1.1.2.2.3.1.1.1.1.2.1,0,12
4424,TreeNode,1.2.1.1.2.2.3.1.1.1.1.3,1,11
9062,TreeNode,1.2.1.1.2.2.3.1.1.1.1.3.1,0,12
9063,TreeNode,1.2.1.1.2.2.3.1.1.1.1.3.2,0,12
9064,TreeNode,1.2.1.1.2.2.3.1.1.1.1.3.3,0,12
4208,TreeNode,1.2.1.1.2.2.3.1.1.1.2,1,10
6033,TreeNode,1.2.1.1.2.2.3.1.1.1.2.1,0,11
4209,TreeNode,1.2.1.1.2.2.3.1.1.1.3,1,10
9381,TreeNode,1.2.1.1.2.2.3.1.1.1.3.1,0,11
9382,TreeNode,1.2.1.1.2.2.3.1.1.1.3.2,0,11
9383,TreeNode,1.2.1.1.2.2.3.1.1.1.3.3,0,11
2973,TreeNode,1.2.1.1.2.2.3.1.1.2,3,9
3004,TreeNode,1.2.1.1.2.2.3.1.1.2.1,2,10
5084,TreeNode,1.2.1.1.2.2.3.1.1.2.1.1,1,11
8023,TreeNode,1.2.1.1.2.2.3.1.1.2.1.1.1,0,12
8024,TreeNode,1.2.1.1.2.2.3.1.1.2.1.1.2,0,12
5085,TreeNode,1.2.1.1.2.2.3.1.1.2.1.2,0,11
1202,TreeNode,1.2.1.1.2.2.3.2,3,7
1272,TreeNode,1.2.1.1.2.2.3.2.1,2,8
4461,TreeNode,1.2.1.1.2.2.3.2.1.1,1,9
5943,TreeNode,1.2.1.1.2.2.3.2.1.1.1,0,10
5944,TreeNode,1.2.1.1.2.2.3.2.1.1.2,0,10
4462,TreeNode,1.2.1.1.2.2.3.2.1.2,0,9
4463,TreeNode,1.2.1.1.2.2.3.2.1.3,0,9
712,TreeNode,1.2.1.1.2.3,11,5
853,TreeNode,1.2.1.1.2.3.1,10,6
2289,TreeNode,1.2.1.1.2.3.1.1,2,7
6696,TreeNode,1.2.1.1.2.3.1.1.1,0,8
6697,TreeNode,1.2.1.1.2.3.1.1.2,0,8
6698,TreeNode,1.2.1.1.2.3.1.1.3,1,8
8111,TreeNode,1.2.1.1.2.3.1.1.3.1,0,9
2290,TreeNode,1.2.1.1.2.3.1.2,9,7
2580,TreeNode,1.2.1.1.2.3.1.2.1,8,8
2733,TreeNode,1.2.1.1.2.3.1.2.1.1,7,9
3608,TreeNode,1.2.1.1.2.3.1.2.1.1.1,6,10
4781,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1,4,11
5681,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.1,3,12
8079,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.1.1,2,13
8337,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.1.1.1,1,14
9700,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.1.1.1.1,0,15
9701,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.1.1.1.2,0,15
9702,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.1.1.1.3,0,15
8080,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.1.2,0,13
5682,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.2,0,12
5683,TreeNode,1.2.1.1.2.3.1.2.1.1.1.1.3,0,12
4782,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2,5,11
5093,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1,4,12
7203,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1,3,13
7833,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1.1,2,14
8723,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1.1.1,1,15
9624,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1.1.1.1,0,16
9625,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1.1.1.2,0,16
9626,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1.1.1.3,0,16
7834,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1.2,0,14
7835,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.1.3,0,14
7204,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.2,0,13
7205,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.1.3,0,13
5094,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.2,0,12
5095,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.3,2,12
8937,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.3.1,1,13
9047,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.3.1.1,0,14
9048,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.3.1.2,0,14
9049,TreeNode,1.2.1.1.2.3.1.2.1.1.1.2.3.1.3,0,14
3609,TreeNode,1.2.1.1.2.3.1.2.1.1.2,4,10
5116,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1,3,11
6362,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.1,1,12
8087,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.1.1,0,13
6363,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.2,2,12
8803,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.2.1,0,13
8804,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.2.2,1,13
9256,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.2.2.1,0,14
9257,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.2.2.2,0,14
8805,TreeNode,1.2.1.1.2.3.1.2.1.1.2.1.2.3,0,13
5117,TreeNode,1.2.1.1.2.3.1.2.1.1.2.2,1,11
9373,TreeNode,1.2.1.1.2.3.1.2.1.1.2.2.1,0,12
9374,TreeNode,1.2.1.1.2.3.1.2.1.1.2.2.2,0,12
2734,TreeNode,1.2.1.1.2.3.1.2.1.2,2,9
6212,TreeNode,1.2.1.1.2.3.1.2.1.2.1,1,10
7295,TreeNode,1.2.1.1.2.3.1.2.1.2.1.1,0,11
7296,TreeNode,1.2.1.1.2.3.1.2.1.2.1.2,0,11
6213,TreeNode,1.2.1.1.2.3.1.2.1.2.2,1,10
8503,TreeNode,1.2.1.1.2.3.1.2.1.2.2.1,0,11
8504,TreeNode,1.2.1.1.2.3.1.2.1.2.2.2,0,11
6214,TreeNode,1.2.1.1.2.3.1.2.1.2.3,0,10
2735,TreeNode,1.2.1.1.2.3.1.2.1.3,1,9
7603,TreeNode,1.2.1.1.2.3.1.2.1.3.1,0,10
7604,TreeNode,1.2.1.1.2.3.1.2.1.3.2,0,10
7605,TreeNode,1.2.1.1.2.3.1.2.1.3.3,0,10
2581,TreeNode,1.2.1.1.2.3.1.2.2,1,8
3939,TreeNode,1.2.1.1.2.3.1.2.2.1,0,9
22,TreeNode,1.2.1.2,16,3
34,TreeNode,1.2.1.2.1,12,4
102,TreeNode,1.2.1.2.1.1,11,5
314,TreeNode,1.2.1.2.1.1.1,6,6
642,TreeNode,1.2.1.2.1.1.1.1,5,7
883,TreeNode,1.2.1.2.1.1.1.1.1,4,8
4322,TreeNode,1.2.1.2.1.1.1.1.1.1,0,9
4323,TreeNode,1.2.1.2.1.1.1.1.1.2,0,9
4324,TreeNode,1.2.1.2.1.1.1.1.1.3,3,9
7150,TreeNode,1.2.1.2.1.1.1.1.1.3.1,2,10
9603,TreeNode,1.2.1.2.1.1.1.1.1.3.1.1,0,11
9604,TreeNode,1.2.1.2.1.1.1.1.1.3.1.2,0,11
9605,TreeNode,1.2.1.2.1.1.1.1.1.3.1.3,1,11
9959,TreeNode,1.2.1.2.1.1.1.1.1.3.1.3.1,0,12
7151,TreeNode,1.2.1.2.1.1.1.1.1.3.2,0,10
315,TreeNode,1.2.1.2.1.1.2,3,6
2913,TreeNode,1.2.1.2.1.1.2.1,0,7
2914,TreeNode,1.2.1.2.1.1.2.2,2,7
8625,TreeNode,1.2.1.2.1.1.2.2.1,0,8
8626,TreeNode,1.2.1.2.1.1.2.2.2,0,8
8627,TreeNode,1.2.1.2.1.1.2.2.3,1,8
9910,TreeNode,1.2.1.2.1.1.2.2.3.1,0,9
316,TreeNode,1.2.1.2.1.1.3,10,6
840,TreeNode,1.2.1.2.1.1.3.1,4,7
1910,TreeNode,1.2.1.2.1.1.3.1.1,3,8
2176,TreeNode,1.2.1.2.1.1.3.1.1.1,0,9
2177,TreeNode,1.2.1.2.1.1.3.1.1.2,0,9
2178,TreeNode,1.2.1.2.1.1.3.1.1.3,2,9
9167,TreeNode,1.2.1.2.1.1.3.1.1.3.1,0,10
9168,TreeNode,1.2.1.2.1.1.3.1.1.3.2,1,10
9445,TreeNode,1.2.1.2.1.1.3.1.1.3.2.1,0,11
9446,TreeNode,1.2.1.2.1.1.3.1.1.3.2.2,0,11
9447,TreeNode,1.2.1.2.1.1.3.1.1.3.2.3,0,11
9169,TreeNode,1.2.1.2.1.1.3.1.1.3.3,0,10
841,TreeNode,1.2.1.2.1.1.3.2,9,7
897,TreeNode,1.2.1.2.1.1.3.2.1,7,8
1618,TreeNode,1.2.1.2.1.1.3.2.1.1,4,9
3562,TreeNode,1.2.1.2.1.1.3.2.1.1.1,2,10
5941,TreeNode,1.2.1.2.1.1.3.2.1.1.1.1,1,11
8814,TreeNode,1.2.1.2.1.1.3.2.1.1.1.1.1,0,12
8815,TreeNode,1.2.1.2.1.1.3.2.1.1.1.1.2,0,12
8816,TreeNode,1.2.1.2.1.1.3.2.1.1.1.1.3,0,12
3563,TreeNode,1.2.1.2.1.1.3.2.1.1.2,3,10
3720,TreeNode,1.2.1.2.1.1.3.2.1.1.2.1,0,11
3721,TreeNode,1.2.1.2.1.1.3.2.1.1.2.2,2,11
5702,TreeNode,1.2.1.2.1.1.3.2.1.1.2.2.1,0,12
5703,TreeNode,1.2.1.2.1.1.3.2.1.1.2.2.2,1,12
8450,TreeNode,1.2.1.2.1.1.3.2.1.1.2.2.2.1,0,13
8451,TreeNode,1.2.1.2.1.1.3.2.1.1.2.2.2.2,0,13
5704,TreeNode,1.2.1.2.1.1.3.2.1.1.2.2.3,0,12
3722,TreeNode,1.2.1.2.1.1.3.2.1.1.2.3,1,11
9102,TreeNode,1.2.1.2.1.1.3.2.1.1.2.3.1,0,12
9103,TreeNode,1.2.1.2.1.1.3.2.1.1.2.3.2,0,12
9104,TreeNode,1.2.1.2.1.1.3.2.1.1.2.3.3,0,12
1619,TreeNode,1.2.1.2.1.1.3.2.1.2,6,9
2475,TreeNode,1.2.1.2.1.1.3.2.1.2.1,5,10
2720,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1,4,11
2835,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.1,2,12
5740,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.1.1,0,13
5741,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.1.2,1,13
9045,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.1.2.1,0,14
9046,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.1.2.2,0,14
2836,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.2,2,12
6619,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.2.1,0,13
6620,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.2.2,0,13
6621,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.2.3,1,13
8170,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.2.3.1,0,14
2837,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3,3,12
5968,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3.1,2,13
8822,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3.1.1,0,14
8823,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3.1.2,0,14
8824,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3.1.3,1,14
8909,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3.1.3.1,0,15
8910,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3.1.3.2,0,15
8911,TreeNode,1.2.1.2.1.1.3.2.1.2.1.1.3.1.3.3,0,15
2721,TreeNode,1.2.1.2.1.1.3.2.1.2.1.2,0,11
1620,TreeNode,1.2.1.2.1.1.3.2.1.3,4,9
2245,TreeNode,1.2.1.2.1.1.3.2.1.3.1,3,10
6753,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1,2,11
7998,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.1,1,12
9478,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.1.1,0,13
9479,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.1.2,0,13
7999,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.2,1,12
8720,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.2.1,0,13
8721,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.2.2,0,13
8722,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.2.3,0,13
8000,TreeNode,1.2.1.2.1.1.3.2.1.3.1.1.3,0,12
6754,TreeNode,1.2.1.2.1.1.3.2.1.3.1.2,0,11
898,TreeNode,1.2.1.2.1.1.3.2.2,8,8
1606,TreeNode,1.2.1.2.1.1.3.2.2.1,7,9
3174,TreeNode,1.2.1.2.1.1.3.2.2.1.1,6,10
3314,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1,5,11
3475,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.1,0,12
3476,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2,4,12
3552,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.1,0,13
3553,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.2,3,13
3863,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.2.1,0,14
3864,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.2.2,2,14
4206,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.2.2.1,1,15
5757,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.2.2.1.1,0,16
3865,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.2.3,1,14
7216,TreeNode,1.2.1.2.1.1.3.2.2.1.1.1.2.2.3.1,0,15
3315,TreeNode,1.2.1.2.1.1.3.2.2.1.1.2,1,11
5185,TreeNode,1.2.1.2.1.1.3.2.2.1.1.2.1,0,12
5186,TreeNode,1.2.1.2.1.1.3.2.2.1.1.2.2,0,12
5187,TreeNode,1.2.1.2.1.1.3.2.2.1.1.2.3,0,12
3316,TreeNode,1.2.1.2.1.1.3.2.2.1.1.3,0,11
3175,TreeNode,1.2.1.2.1.1.3.2.2.1.2,0,10
3176,TreeNode,1.2.1.2.1.1.3.2.2.1.3,2,10
4013,TreeNode,1.2.1.2.1.1.3.2.2.1.3.1,0,11
4014,TreeNode,1.2.1.2.1.1.3.2.2.1.3.2,0,11
4015,TreeNode,1.2.1.2.1.1.3.2.2.1.3.3,1,11
4647,TreeNode,1.2.1.2.1.1.3.2.2.1.3.3.1,0,12
4648,TreeNode,1.2.1.2.1.1.3.2.2.1.3.3.2,0,12
842,TreeNode,1.2.1.2.1.1.3.3,6,7
1864,TreeNode,1.2.1.2.1.1.3.3.1,2,8
6787,TreeNode,1.2.1.2.1.1.3.3.1.1,0,9
6788,TreeNode,1.2.1.2.1.1.3.3.1.2,0,9
6789,TreeNode,1.2.1.2.1.1.3.3.1.3,1,9
8007,TreeNode,1.2.1.2.1.1.3.3.1.3.1,0,10
1865,TreeNode,1.2.1.2.1.1.3.3.2,5,8
2220,TreeNode,1.2.1.2.1.1.3.3.2.1,0,9
2221,TreeNode,1.2.1.2.1.1.3.3.2.2,4,9
2729,TreeNode,1.2.1.2.1.1.3.3.2.2.1,1,10
6101,TreeNode,1.2.1.2.1.1.3.3.2.2.1.1,0,11
6102,TreeNode,1.2.1.2.1.1.3.3.2.2.1.2,0,11
6103,TreeNode,1.2.1.2.1.1.3.3.2.2.1.3,0,11
2730,TreeNode,1.2.1.2.1.1.3.3.2.2.2,3,10
7648,TreeNode,1.2.1.2.1.1.3.3.2.2.2.1,2,11
7935,TreeNode,1.2.1.2.1.1.3.3.2.2.2.1.1,0,12
7936,TreeNode,1.2.1.2.1.1.3.3.2.2.2.1.2,1,12
8561,TreeNode,1.2.1.2.1.1.3.3.2.2.2.1.2.1,0,13
1866,TreeNode,1.2.1.2.1.1.3.3.3,3,8
2042,TreeNode,1.2.1.2.1.1.3.3.3.1,2,9
2643,TreeNode,1.2.1.2.1.1.3.3.3.1.1,1,10
8800,TreeNode,1.2.1.2.1.1.3.3.3.1.1.1,0,11
8801,TreeNode,1.2.1.2.1.1.3.3.3.1.1.2,0,11
8802,TreeNode,1.2.1.2.1.1.3.3.3.1.1.3,0,11
103,TreeNode,1.2.1.2.1.2,7,5
331,TreeNode,1.2.1.2.1.2.1,6,6
919,TreeNode,1.2.1.2.1.2.1.1,4,7
1086,TreeNode,1.2.1.2.1.2.1.1.1,3,8
1590,TreeNode,1.2.1.2.1.2.1.1.1.1,0,9
1591,TreeNode,1.2.1.2.1.2.1.1.1.2,0,9
1592,TreeNode,1.2.1.2.1.2.1.1.1.3,2,9
8447,TreeNode,1.2.1.2.1.2.1.1.1.3.1,0,10
8448,TreeNode,1.2.1.2.1.2.1.1.1.3.2,1,10
9680,TreeNode,1.2.1.2.1.2.1.1.1.3.2.1,0,11
9681,TreeNode,1.2.1.2.1.2.1.1.1.3.2.2,0,11
8449,TreeNode,1.2.1.2.1.2.1.1.1.3.3,0,10
1087,TreeNode,1.2.1.2.1.2.1.1.2,0,8
920,TreeNode,1.2.1.2.1.2.1.2,0,7
921,TreeNode,1.2.1.2.1.2.1.3,5,7
1249,TreeNode,1.2.1.2.1.2.1.3.1,4,8
2919,TreeNode,1.2.1.2.1.2.1.3.1.1,3,9
3547,TreeNode,1.2.1.2.1.2.1.3.1.1.1,2,10
4929,TreeNode,1.2.1.2.1.2.1.3.1.1.1.1,1,11
8914,TreeNode,1.2.1.2.1.2.1.3.1.1.1.1.1,0,12
8915,TreeNode,1.2.1.2.1.2.1.3.1.1.1.1.2,0,12
8916,TreeNode,1.2.1.2.1.2.1.3.1.1.1.1.3,0,12
4930,TreeNode,1.2.1.2.1.2.1.3.1.1.1.2,0,11
2920,TreeNode,1.2.1.2.1.2.1.3.1.2,2,9
5113,TreeNode,1.2.1.2.1.2.1.3.1.2.1,0,10
5114,TreeNode,1.2.1.2.1.2.1.3.1.2.2,0,10
5115,TreeNode,1.2.1.2.1.2.1.3.1.2.3,1,10
5217,TreeNode,1.2.1.2.1.2.1.3.1.2.3.1,0,11
2921,TreeNode,1.2.1.2.1.2.1.3.1.3,2,9
9287,TreeNode,1.2.1.2.1.2.1.3.1.3.1,0,10
9288,TreeNode,1.2.1.2.1.2.1.3.1.3.2,1,10
9872,TreeNode,1.2.1.2.1.2.1.3.1.3.2.1,0,11
9873,TreeNode,1.2.1.2.1.2.1.3.1.3.2.2,0,11
35,TreeNode,1.2.1.2.2,15,4
131,TreeNode,1.2.1.2.2.1,10,5
176,TreeNode,1.2.1.2.2.1.1,4,6
2462,TreeNode,1.2.1.2.2.1.1.1,1,7
7406,TreeNode,1.2.1.2.2.1.1.1.1,0,8
2463,TreeNode,1.2.1.2.2.1.1.2,3,7
5302,TreeNode,1.2.1.2.2.1.1.2.1,0,8
5303,TreeNode,1.2.1.2.2.1.1.2.2,0,8
5304,TreeNode,1.2.1.2.2.1.1.2.3,2,8
8420,TreeNode,1.2.1.2.2.1.1.2.3.1,1,9
9208,TreeNode,1.2.1.2.2.1.1.2.3.1.1,0,10
8421,TreeNode,1.2.1.2.2.1.1.2.3.2,0,9
177,TreeNode,1.2.1.2.2.1.2,9,6
235,TreeNode,1.2.1.2.2.1.2.1,8,7
253,TreeNode,1.2.1.2.2.1.2.1.1,7,8
551,TreeNode,1.2.1.2.2.1.2.1.1.1,6,9
1157,TreeNode,1.2.1.2.2.1.2.1.1.1.1,5,10
3813,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1,4,11
4331,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.1,3,12
7316,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.1.1,0,13
7317,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.1.2,2,13
8236,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.1.2.1,0,14
8237,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.1.2.2,1,14
8965,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.1.2.2.1,0,15
8966,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.1.2.2.2,0,15
4332,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.2,0,12
4333,TreeNode,1.2.1.2.2.1.2.1.1.1.1.1.3,0,12
3814,TreeNode,1.2.1.2.2.1.2.1.1.1.1.2,0,11
3815,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3,3,11
5874,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.1,2,12
8628,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.1.1,0,13
8629,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.1.2,1,13
8961,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.1.2.1,0,14
8962,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.1.2.2,0,14
8630,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.1.3,0,13
5875,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.2,2,12
6422,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.2.1,1,13
6803,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.2.1.1,0,14
6423,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.2.2,1,13
8930,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.2.2.1,0,14
8931,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.2.2.2,0,14
6424,TreeNode,1.2.1.2.2.1.2.1.1.1.1.3.2.3,0,13
552,TreeNode,1.2.1.2.2.1.2.1.1.2,4,9
990,TreeNode,1.2.1.2.2.1.2.1.1.2.1,2,10
2955,TreeNode,1.2.1.2.2.1.2.1.1.2.1.1,0,11
2956,TreeNode,1.2.1.2.2.1.2.1.1.2.1.2,0,11
2957,TreeNode,1.2.1.2.2.1.2.1.1.2.1.3,1,11
4656,TreeNode,1.2.1.2.2.1.2.1.1.2.1.3.1,0,12
4657,TreeNode,1.2.1.2.2.1.2.1.1.2.1.3.2,0,12
991,TreeNode,1.2.1.2.2.1.2.1.1.2.2,3,10
4054,TreeNode,1.2.1.2.2.1.2.1.1.2.2.1,2,11
7453,TreeNode,1.2.1.2.2.1.2.1.1.2.2.1.1,1,12
8908,TreeNode,1.2.1.2.2.1.2.1.1.2.2.1.1.1,0,13
4055,TreeNode,1.2.1.2.2.1.2.1.1.2.2.2,1,11
5391,TreeNode,1.2.1.2.2.1.2.1.1.2.2.2.1,0,12
