id,type,dewey,height,depth
6819,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12,2,11
15129,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.1,0,12
15130,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.2,0,12
15131,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.3,0,12
15132,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.4,0,12
15133,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.5,0,12
15134,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.6,0,12
15135,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.7,0,12
15136,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8,1,12
18273,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.1,0,13
18274,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.2,0,13
18275,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.3,0,13
18276,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.4,0,13
18277,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.5,0,13
18278,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.6,0,13
18279,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.7,0,13
18280,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.8,0,13
18281,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.9,0,13
18282,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.10,0,13
18283,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.11,0,13
18284,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.12,0,13
18285,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.13,0,13
18286,TreeNode,1.3.18.4.4.16.3.8.16.16.4.12.8.14,0,13
3960,TreeNode,1.3.18.4.4.16.3.8.16.16.5,0,10
3961,TreeNode,1.3.18.4.4.16.3.8.16.16.6,2,10
13727,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1,1,11
95356,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.1,0,12
95357,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.2,0,12
95358,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.3,0,12
95359,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.4,0,12
95360,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.5,0,12
95361,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.6,0,12
95362,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.7,0,12
95363,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.8,0,12
95364,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.9,0,12
95365,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.10,0,12
95366,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.11,0,12
95367,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.12,0,12
95368,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.13,0,12
95369,TreeNode,1.3.18.4.4.16.3.8.16.16.6.1.14,0,12
13728,TreeNode,1.3.18.4.4.16.3.8.16.16.6.2,0,11
13729,TreeNode,1.3.18.4.4.16.3.8.16.16.6.3,0,11
3962,TreeNode,1.3.18.4.4.16.3.8.16.16.7,0,10
3963,TreeNode,1.3.18.4.4.16.3.8.16.16.8,0,10
3964,TreeNode,1.3.18.4.4.16.3.8.16.16.9,0,10
3965,TreeNode,1.3.18.4.4.16.3.8.16.16.10,3,10
17314,TreeNode,1.3.18.4.4.16.3.8.16.16.10.1,0,11
17315,TreeNode,1.3.18.4.4.16.3.8.16.16.10.2,0,11
17316,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3,2,11
43413,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.1,0,12
43414,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.2,0,12
43415,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.3,0,12
43416,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.4,1,12
52525,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.4.1,0,13
52526,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.4.2,0,13
52527,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.4.3,0,13
52528,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.4.4,0,13
43417,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.5,0,12
43418,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.6,0,12
43419,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7,1,12
82368,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.1,0,13
82369,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.2,0,13
82370,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.3,0,13
82371,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.4,0,13
82372,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.5,0,13
82373,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.6,0,13
82374,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.7,0,13
82375,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.8,0,13
82376,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.9,0,13
82377,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.10,0,13
82378,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.11,0,13
82379,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.12,0,13
82380,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.13,0,13
82381,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.14,0,13
82382,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.15,0,13
82383,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.16,0,13
82384,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.17,0,13
82385,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.18,0,13
82386,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.7.19,0,13
43420,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.8,0,12
43421,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.9,0,12
43422,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.10,0,12
43423,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.11,0,12
43424,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.12,0,12
43425,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.13,0,12
43426,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.14,0,12
43427,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.15,0,12
43428,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.16,0,12
43429,TreeNode,1.3.18.4.4.16.3.8.16.16.10.3.17,0,12
3966,TreeNode,1.3.18.4.4.16.3.8.16.16.11,4,10
27916,TreeNode,1.3.18.4.4.16.3.8.16.16.11.1,0,11
27917,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2,3,11
48497,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.1,0,12
48498,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.2,0,12
48499,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.3,0,12
48500,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.4,1,12
65888,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.4.1,0,13
65889,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.4.2,0,13
65890,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.4.3,0,13
65891,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.4.4,0,13
65892,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.4.5,0,13
48501,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.5,0,12
48502,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.6,0,12
48503,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.7,0,12
48504,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8,2,12
57293,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.1,0,13
57294,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.2,0,13
57295,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.3,0,13
57296,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.4,0,13
57297,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.5,0,13
57298,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6,1,13
62777,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.1,0,14
62778,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.2,0,14
62779,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.3,0,14
62780,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.4,0,14
62781,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.5,0,14
62782,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.6,0,14
62783,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.7,0,14
62784,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.8,0,14
62785,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.9,0,14
62786,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.6.10,0,14
57299,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.7,0,13
57300,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.8,0,13
57301,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.9,0,13
57302,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.10,0,13
57303,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.8.11,0,13
48505,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.9,0,12
48506,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.10,0,12
48507,TreeNode,1.3.18.4.4.16.3.8.16.16.11.2.11,0,12
27918,TreeNode,1.3.18.4.4.16.3.8.16.16.11.3,0,11
27919,TreeNode,1.3.18.4.4.16.3.8.16.16.11.4,0,11
27920,TreeNode,1.3.18.4.4.16.3.8.16.16.11.5,0,11
27921,TreeNode,1.3.18.4.4.16.3.8.16.16.11.6,0,11
27922,TreeNode,1.3.18.4.4.16.3.8.16.16.11.7,0,11
27923,TreeNode,1.3.18.4.4.16.3.8.16.16.11.8,0,11
3967,TreeNode,1.3.18.4.4.16.3.8.16.16.12,0,10
3968,TreeNode,1.3.18.4.4.16.3.8.16.16.13,7,10
6450,TreeNode,1.3.18.4.4.16.3.8.16.16.13.1,0,11
6451,TreeNode,1.3.18.4.4.16.3.8.16.16.13.2,0,11
6452,TreeNode,1.3.18.4.4.16.3.8.16.16.13.3,0,11
6453,TreeNode,1.3.18.4.4.16.3.8.16.16.13.4,0,11
6454,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5,1,11
96119,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.1,0,12
96120,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.2,0,12
96121,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.3,0,12
96122,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.4,0,12
96123,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.5,0,12
96124,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.6,0,12
96125,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.7,0,12
96126,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.8,0,12
96127,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.9,0,12
96128,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.10,0,12
96129,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.11,0,12
96130,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.12,0,12
96131,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.13,0,12
96132,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.14,0,12
96133,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.15,0,12
96134,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.16,0,12
96135,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.17,0,12
96136,TreeNode,1.3.18.4.4.16.3.8.16.16.13.5.18,0,12
6455,TreeNode,1.3.18.4.4.16.3.8.16.16.13.6,0,11
6456,TreeNode,1.3.18.4.4.16.3.8.16.16.13.7,0,11
6457,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8,6,11
20364,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.1,0,12
20365,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.2,0,12
20366,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.3,0,12
20367,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.4,0,12
20368,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5,5,12
23593,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.1,0,13
23594,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.2,0,13
23595,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.3,0,13
23596,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.4,0,13
23597,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5,2,13
49371,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.1,0,14
49372,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.2,0,14
49373,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.3,0,14
49374,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.4,0,14
49375,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5,1,14
95072,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.1,0,15
95073,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.2,0,15
95074,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.3,0,15
95075,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.4,0,15
95076,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.5,0,15
95077,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.6,0,15
95078,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.7,0,15
95079,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.8,0,15
95080,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.9,0,15
95081,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.10,0,15
95082,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.11,0,15
95083,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.12,0,15
95084,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.13,0,15
95085,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.5.14,0,15
49376,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.6,0,14
49377,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.7,0,14
49378,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.5.8,0,14
23598,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.6,0,13
23599,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.7,0,13
23600,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.8,0,13
23601,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.9,0,13
23602,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.10,0,13
23603,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.11,0,13
23604,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12,1,13
27749,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.1,0,14
27750,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.2,0,14
27751,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.3,0,14
27752,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.4,0,14
27753,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.5,0,14
27754,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.6,0,14
27755,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.7,0,14
27756,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.8,0,14
27757,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.9,0,14
27758,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.10,0,14
27759,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.11,0,14
27760,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.12.12,0,14
23605,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.13,0,13
23606,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14,4,13
29830,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.1,0,14
29831,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.2,0,14
29832,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.3,0,14
29833,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.4,0,14
29834,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.5,0,14
29835,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6,1,14
61095,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.1,0,15
61096,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.2,0,15
61097,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.3,0,15
61098,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.4,0,15
61099,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.5,0,15
61100,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.6,0,15
61101,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.7,0,15
61102,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.8,0,15
61103,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.9,0,15
61104,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.10,0,15
61105,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.6.11,0,15
29836,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.7,0,14
29837,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8,1,14
56792,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.1,0,15
56793,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.2,0,15
56794,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.3,0,15
56795,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.4,0,15
56796,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.5,0,15
56797,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.6,0,15
56798,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.7,0,15
56799,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.8.8,0,15
29838,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.9,0,14
29839,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.10,0,14
29840,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11,3,14
49659,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1,2,15
77452,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.1,0,16
77453,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.2,0,16
77454,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3,1,16
77957,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.1,0,17
77958,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.2,0,17
77959,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.3,0,17
77960,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.4,0,17
77961,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.5,0,17
77962,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.6,0,17
77963,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.7,0,17
77964,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.8,0,17
77965,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.9,0,17
77966,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.10,0,17
77967,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.11,0,17
77968,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.3.12,0,17
77455,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.4,0,16
77456,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.5,0,16
77457,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.6,0,16
77458,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.1.7,0,16
49660,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.2,0,15
49661,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.3,0,15
49662,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.4,0,15
49663,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.5,0,15
49664,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.6,0,15
49665,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.7,0,15
49666,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.11.8,0,15
29841,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.12,0,14
29842,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13,1,14
90424,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.1,0,15
90425,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.2,0,15
90426,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.3,0,15
90427,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.4,0,15
90428,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.5,0,15
90429,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.6,0,15
90430,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.7,0,15
90431,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.8,0,15
90432,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.9,0,15
90433,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.10,0,15
90434,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.11,0,15
90435,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.12,0,15
90436,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.13,0,15
90437,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.14,0,15
90438,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.14.13.15,0,15
23607,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.15,0,13
23608,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.16,0,13
23609,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.5.17,0,13
20369,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.6,0,12
20370,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.7,0,12
20371,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.8,0,12
20372,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.9,0,12
20373,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.10,0,12
20374,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.11,0,12
20375,TreeNode,1.3.18.4.4.16.3.8.16.16.13.8.12,0,12
6458,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9,4,11
8766,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.1,0,12
8767,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.2,0,12
8768,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.3,0,12
8769,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.4,0,12
8770,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.5,0,12
8771,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.6,0,12
8772,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7,3,12
31368,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.1,0,13
31369,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.2,0,13
31370,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.3,0,13
31371,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.4,0,13
31372,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.5,0,13
31373,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.6,0,13
31374,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7,2,13
36614,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1,1,14
81658,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.1,0,15
81659,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.2,0,15
81660,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.3,0,15
81661,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.4,0,15
81662,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.5,0,15
81663,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.6,0,15
81664,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.7,0,15
81665,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.8,0,15
81666,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.9,0,15
81667,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.10,0,15
81668,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.1.11,0,15
36615,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.2,0,14
36616,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.3,0,14
36617,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.7.4,0,14
31375,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.8,0,13
31376,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.9,0,13
31377,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.10,0,13
31378,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.11,0,13
31379,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.12,0,13
31380,TreeNode,1.3.18.4.4.16.3.8.16.16.13.9.7.13,0,13
