start_id,start_vertex_type,end_id,end_vertex_type
70,TreeNode,54,TreeNode
71,TreeNode,54,TreeNode
72,TreeNode,54,TreeNode
123,TreeNode,72,TreeNode
124,TreeNode,72,TreeNode
876,TreeNode,124,TreeNode
877,TreeNode,124,TreeNode
878,TreeNode,124,TreeNode
879,TreeNode,124,TreeNode
880,TreeNode,124,TreeNode
881,TreeNode,124,TreeNode
882,TreeNode,124,TreeNode
125,TreeNode,72,TreeNode
126,TreeNode,72,TreeNode
333,TreeNode,126,TreeNode
530,TreeNode,333,TreeNode
531,TreeNode,333,TreeNode
532,TreeNode,333,TreeNode
533,TreeNode,333,TreeNode
534,TreeNode,333,TreeNode
535,TreeNode,333,TreeNode
536,TreeNode,333,TreeNode
537,TreeNode,333,TreeNode
334,TreeNode,126,TreeNode
335,TreeNode,126,TreeNode
336,TreeNode,126,TreeNode
337,TreeNode,126,TreeNode
338,TreeNode,126,TreeNode
809,TreeNode,338,TreeNode
810,TreeNode,338,TreeNode
811,TreeNode,338,TreeNode
812,TreeNode,338,TreeNode
813,TreeNode,338,TreeNode
814,TreeNode,338,TreeNode
815,TreeNode,338,TreeNode
816,TreeNode,338,TreeNode
947,TreeNode,816,TreeNode
948,TreeNode,816,TreeNode
949,TreeNode,816,TreeNode
950,TreeNode,816,TreeNode
951,TreeNode,816,TreeNode
952,TreeNode,816,TreeNode
953,TreeNode,816,TreeNode
954,TreeNode,816,TreeNode
955,TreeNode,816,TreeNode
817,TreeNode,338,TreeNode
339,TreeNode,126,TreeNode
340,TreeNode,126,TreeNode
341,TreeNode,126,TreeNode
127,TreeNode,72,TreeNode
128,TreeNode,72,TreeNode
129,TreeNode,72,TreeNode
7,TreeNode,1,TreeNode
326,TreeNode,7,TreeNode
327,TreeNode,7,TreeNode
634,TreeNode,327,TreeNode
635,TreeNode,327,TreeNode
636,TreeNode,327,TreeNode
637,TreeNode,327,TreeNode
638,TreeNode,327,TreeNode
639,TreeNode,327,TreeNode
640,TreeNode,327,TreeNode
641,TreeNode,327,TreeNode
642,TreeNode,327,TreeNode
328,TreeNode,7,TreeNode
407,TreeNode,328,TreeNode
546,TreeNode,407,TreeNode
698,TreeNode,546,TreeNode
699,TreeNode,546,TreeNode
700,TreeNode,546,TreeNode
701,TreeNode,546,TreeNode
702,TreeNode,546,TreeNode
703,TreeNode,546,TreeNode
704,TreeNode,546,TreeNode
705,TreeNode,546,TreeNode
706,TreeNode,546,TreeNode
547,TreeNode,407,TreeNode
548,TreeNode,407,TreeNode
549,TreeNode,407,TreeNode
550,TreeNode,407,TreeNode
897,TreeNode,550,TreeNode
898,TreeNode,550,TreeNode
899,TreeNode,550,TreeNode
900,TreeNode,550,TreeNode
901,TreeNode,550,TreeNode
902,TreeNode,550,TreeNode
903,TreeNode,550,TreeNode
904,TreeNode,550,TreeNode
551,TreeNode,407,TreeNode
552,TreeNode,407,TreeNode
408,TreeNode,328,TreeNode
409,TreeNode,328,TreeNode
410,TreeNode,328,TreeNode
411,TreeNode,328,TreeNode
412,TreeNode,328,TreeNode
413,TreeNode,328,TreeNode
440,TreeNode,413,TreeNode
441,TreeNode,413,TreeNode
442,TreeNode,413,TreeNode
443,TreeNode,413,TreeNode
444,TreeNode,413,TreeNode
445,TreeNode,413,TreeNode
446,TreeNode,413,TreeNode
447,TreeNode,413,TreeNode
448,TreeNode,413,TreeNode
414,TreeNode,328,TreeNode
329,TreeNode,7,TreeNode
330,TreeNode,7,TreeNode
331,TreeNode,7,TreeNode
562,TreeNode,331,TreeNode
563,TreeNode,331,TreeNode
564,TreeNode,331,TreeNode
565,TreeNode,331,TreeNode
566,TreeNode,331,TreeNode
567,TreeNode,331,TreeNode
568,TreeNode,331,TreeNode
569,TreeNode,331,TreeNode
570,TreeNode,331,TreeNode
332,TreeNode,7,TreeNode
538,TreeNode,332,TreeNode
539,TreeNode,332,TreeNode
540,TreeNode,332,TreeNode
541,TreeNode,332,TreeNode
542,TreeNode,332,TreeNode
543,TreeNode,332,TreeNode
544,TreeNode,332,TreeNode
545,TreeNode,332,TreeNode
8,TreeNode,1,TreeNode
