start_id,start_vertex_type,end_id,end_vertex_type
851,TreeNode,811,TreeNode
962,TreeNode,851,TreeNode
963,TreeNode,851,TreeNode
852,TreeNode,811,TreeNode
898,TreeNode,852,TreeNode
853,TreeNode,811,TreeNode
911,TreeNode,853,TreeNode
812,TreeNode,754,TreeNode
845,TreeNode,812,TreeNode
983,TreeNode,845,TreeNode
984,TreeNode,845,TreeNode
846,TreeNode,812,TreeNode
923,TreeNode,846,TreeNode
755,TreeNode,720,TreeNode
771,TreeNode,755,TreeNode
847,TreeNode,771,TreeNode
756,TreeNode,720,TreeNode
777,TreeNode,756,TreeNode
829,TreeNode,777,TreeNode
945,TreeNode,829,TreeNode
946,TreeNode,829,TreeNode
778,TreeNode,756,TreeNode
825,TreeNode,778,TreeNode
977,TreeNode,825,TreeNode
978,TreeNode,825,TreeNode
826,TreeNode,778,TreeNode
957,TreeNode,826,TreeNode
958,TreeNode,826,TreeNode
713,TreeNode,708,TreeNode
736,TreeNode,713,TreeNode
761,TreeNode,736,TreeNode
808,TreeNode,761,TreeNode
850,TreeNode,808,TreeNode
917,TreeNode,850,TreeNode
918,TreeNode,850,TreeNode
919,TreeNode,850,TreeNode
809,TreeNode,761,TreeNode
880,TreeNode,809,TreeNode
992,TreeNode,880,TreeNode
881,TreeNode,809,TreeNode
762,TreeNode,736,TreeNode
781,TreeNode,762,TreeNode
876,TreeNode,781,TreeNode
903,TreeNode,876,TreeNode
904,TreeNode,876,TreeNode
905,TreeNode,876,TreeNode
877,TreeNode,781,TreeNode
971,TreeNode,877,TreeNode
763,TreeNode,736,TreeNode
775,TreeNode,763,TreeNode
776,TreeNode,763,TreeNode
737,TreeNode,713,TreeNode
765,TreeNode,737,TreeNode
794,TreeNode,765,TreeNode
869,TreeNode,794,TreeNode
933,TreeNode,869,TreeNode
934,TreeNode,869,TreeNode
935,TreeNode,869,TreeNode
870,TreeNode,794,TreeNode
899,TreeNode,870,TreeNode
871,TreeNode,794,TreeNode
929,TreeNode,871,TreeNode
930,TreeNode,871,TreeNode
931,TreeNode,871,TreeNode
795,TreeNode,765,TreeNode
796,TreeNode,765,TreeNode
819,TreeNode,796,TreeNode
902,TreeNode,819,TreeNode
738,TreeNode,713,TreeNode
714,TreeNode,708,TreeNode
729,TreeNode,714,TreeNode
704,TreeNode,702,TreeNode
705,TreeNode,704,TreeNode
717,TreeNode,705,TreeNode
726,TreeNode,717,TreeNode
757,TreeNode,726,TreeNode
779,TreeNode,757,TreeNode
837,TreeNode,779,TreeNode
951,TreeNode,837,TreeNode
952,TreeNode,837,TreeNode
953,TreeNode,837,TreeNode
838,TreeNode,779,TreeNode
988,TreeNode,838,TreeNode
989,TreeNode,838,TreeNode
990,TreeNode,838,TreeNode
839,TreeNode,779,TreeNode
975,TreeNode,839,TreeNode
976,TreeNode,839,TreeNode
780,TreeNode,757,TreeNode
820,TreeNode,780,TreeNode
914,TreeNode,820,TreeNode
915,TreeNode,820,TreeNode
916,TreeNode,820,TreeNode
758,TreeNode,726,TreeNode
800,TreeNode,758,TreeNode
830,TreeNode,800,TreeNode
987,TreeNode,830,TreeNode
831,TreeNode,800,TreeNode
891,TreeNode,831,TreeNode
801,TreeNode,758,TreeNode
862,TreeNode,801,TreeNode
927,TreeNode,862,TreeNode
928,TreeNode,862,TreeNode
863,TreeNode,801,TreeNode
985,TreeNode,863,TreeNode
986,TreeNode,863,TreeNode
864,TreeNode,801,TreeNode
979,TreeNode,864,TreeNode
727,TreeNode,717,TreeNode
766,TreeNode,727,TreeNode
728,TreeNode,717,TreeNode
744,TreeNode,728,TreeNode
791,TreeNode,744,TreeNode
872,TreeNode,791,TreeNode
792,TreeNode,744,TreeNode
793,TreeNode,744,TreeNode
745,TreeNode,728,TreeNode
810,TreeNode,745,TreeNode
999,TreeNode,998,TreeNode
1000,TreeNode,998,TreeNode
