start_id,start_vertex_type,end_id,end_vertex_type
67,TreeNode,61,TreeNode
334,TreeNode,67,TreeNode
987,TreeNode,334,TreeNode
988,TreeNode,334,TreeNode
989,TreeNode,334,TreeNode
990,TreeNode,334,TreeNode
991,TreeNode,334,TreeNode
335,TreeNode,67,TreeNode
68,TreeNode,61,TreeNode
150,TreeNode,68,TreeNode
385,TreeNode,150,TreeNode
405,TreeNode,385,TreeNode
406,TreeNode,385,TreeNode
386,TreeNode,150,TreeNode
387,TreeNode,150,TreeNode
388,TreeNode,150,TreeNode
151,TreeNode,68,TreeNode
217,TreeNode,151,TreeNode
218,TreeNode,151,TreeNode
632,TreeNode,218,TreeNode
861,TreeNode,632,TreeNode
862,TreeNode,632,TreeNode
633,TreeNode,218,TreeNode
634,TreeNode,218,TreeNode
635,TreeNode,218,TreeNode
636,TreeNode,218,TreeNode
219,TreeNode,151,TreeNode
220,TreeNode,151,TreeNode
221,TreeNode,151,TreeNode
152,TreeNode,68,TreeNode
310,TreeNode,152,TreeNode
481,TreeNode,310,TreeNode
482,TreeNode,310,TreeNode
842,TreeNode,482,TreeNode
843,TreeNode,482,TreeNode
844,TreeNode,482,TreeNode
845,TreeNode,482,TreeNode
846,TreeNode,482,TreeNode
483,TreeNode,310,TreeNode
311,TreeNode,152,TreeNode
331,TreeNode,311,TreeNode
332,TreeNode,311,TreeNode
333,TreeNode,311,TreeNode
518,TreeNode,333,TreeNode
519,TreeNode,333,TreeNode
312,TreeNode,152,TreeNode
153,TreeNode,68,TreeNode
734,TreeNode,153,TreeNode
847,TreeNode,734,TreeNode
848,TreeNode,734,TreeNode
735,TreeNode,153,TreeNode
839,TreeNode,735,TreeNode
921,TreeNode,839,TreeNode
922,TreeNode,839,TreeNode
923,TreeNode,839,TreeNode
840,TreeNode,735,TreeNode
841,TreeNode,735,TreeNode
736,TreeNode,153,TreeNode
154,TreeNode,68,TreeNode
69,TreeNode,61,TreeNode
70,TreeNode,61,TreeNode
126,TreeNode,70,TreeNode
127,TreeNode,70,TreeNode
194,TreeNode,127,TreeNode
497,TreeNode,194,TreeNode
892,TreeNode,497,TreeNode
893,TreeNode,497,TreeNode
894,TreeNode,497,TreeNode
895,TreeNode,497,TreeNode
896,TreeNode,497,TreeNode
913,TreeNode,896,TreeNode
914,TreeNode,896,TreeNode
915,TreeNode,896,TreeNode
498,TreeNode,194,TreeNode
499,TreeNode,194,TreeNode
500,TreeNode,194,TreeNode
501,TreeNode,194,TreeNode
195,TreeNode,127,TreeNode
196,TreeNode,127,TreeNode
348,TreeNode,196,TreeNode
579,TreeNode,348,TreeNode
580,TreeNode,348,TreeNode
581,TreeNode,348,TreeNode
349,TreeNode,196,TreeNode
538,TreeNode,349,TreeNode
689,TreeNode,538,TreeNode
690,TreeNode,538,TreeNode
691,TreeNode,538,TreeNode
692,TreeNode,538,TreeNode
539,TreeNode,349,TreeNode
540,TreeNode,349,TreeNode
786,TreeNode,540,TreeNode
787,TreeNode,540,TreeNode
541,TreeNode,349,TreeNode
350,TreeNode,196,TreeNode
472,TreeNode,350,TreeNode
473,TreeNode,350,TreeNode
782,TreeNode,473,TreeNode
783,TreeNode,473,TreeNode
784,TreeNode,473,TreeNode
808,TreeNode,784,TreeNode
809,TreeNode,784,TreeNode
810,TreeNode,784,TreeNode
811,TreeNode,784,TreeNode
812,TreeNode,784,TreeNode
785,TreeNode,473,TreeNode
474,TreeNode,350,TreeNode
351,TreeNode,196,TreeNode
197,TreeNode,127,TreeNode
198,TreeNode,127,TreeNode
947,TreeNode,198,TreeNode
948,TreeNode,198,TreeNode
949,TreeNode,198,TreeNode
128,TreeNode,70,TreeNode
62,TreeNode,19,TreeNode
535,TreeNode,62,TreeNode
625,TreeNode,535,TreeNode
626,TreeNode,535,TreeNode
849,TreeNode,626,TreeNode
850,TreeNode,626,TreeNode
956,TreeNode,850,TreeNode
957,TreeNode,850,TreeNode
851,TreeNode,626,TreeNode
852,TreeNode,626,TreeNode
627,TreeNode,535,TreeNode
628,TreeNode,535,TreeNode
536,TreeNode,62,TreeNode
537,TreeNode,62,TreeNode
