id,type,integer_id,upper_bound,height,depth
22558,TreeNode,24944,24953,2,21
49521,TreeNode,24945,24946,0,22
49522,TreeNode,24947,24952,1,22
96692,TreeNode,24948,24949,0,23
96693,TreeNode,24950,24951,0,23
22559,TreeNode,24954,24961,2,21
45213,TreeNode,24955,24958,1,22
87807,TreeNode,24956,24957,0,23
45214,TreeNode,24959,24960,0,22
22560,TreeNode,24962,24967,1,21
69291,TreeNode,24963,24964,0,22
69292,TreeNode,24965,24966,0,22
3450,TreeNode,24971,25022,6,18
14204,TreeNode,24972,24979,1,19
31118,TreeNode,24973,24974,0,20
31119,TreeNode,24975,24976,0,20
31120,TreeNode,24977,24978,0,20
14205,TreeNode,24980,24989,3,19
22078,TreeNode,24981,24988,2,20
60438,TreeNode,24982,24983,0,21
60439,TreeNode,24984,24987,1,21
64550,TreeNode,24985,24986,0,22
14206,TreeNode,24990,25021,5,19
20454,TreeNode,24991,25020,4,20
28084,TreeNode,24992,25007,3,21
32104,TreeNode,24993,24998,1,22
71287,TreeNode,24994,24995,0,23
71288,TreeNode,24996,24997,0,23
32105,TreeNode,24999,25006,2,22
54878,TreeNode,25000,25005,1,23
90382,TreeNode,25001,25002,0,24
90383,TreeNode,25003,25004,0,24
28085,TreeNode,25008,25017,2,21
30172,TreeNode,25009,25014,1,22
97808,TreeNode,25010,25011,0,23
97809,TreeNode,25012,25013,0,23
30173,TreeNode,25015,25016,0,22
28086,TreeNode,25018,25019,0,21
3226,TreeNode,25024,25127,9,17
3856,TreeNode,25025,25126,8,18
5771,TreeNode,25026,25125,7,19
5961,TreeNode,25027,25090,6,20
15966,TreeNode,25028,25089,5,21
24431,TreeNode,25029,25038,2,22
37809,TreeNode,25030,25031,0,23
37810,TreeNode,25032,25037,1,23
74903,TreeNode,25033,25034,0,24
74904,TreeNode,25035,25036,0,24
24432,TreeNode,25039,25070,3,22
25893,TreeNode,25040,25055,2,23
26034,TreeNode,25041,25042,0,24
26035,TreeNode,25043,25046,1,24
98251,TreeNode,25044,25045,0,25
26036,TreeNode,25047,25054,1,24
89135,TreeNode,25048,25049,0,25
89136,TreeNode,25050,25051,0,25
89137,TreeNode,25052,25053,0,25
25894,TreeNode,25056,25061,1,23
98819,TreeNode,25057,25058,0,24
98820,TreeNode,25059,25060,0,24
25895,TreeNode,25062,25069,1,23
90110,TreeNode,25063,25064,0,24
90111,TreeNode,25065,25066,0,24
90112,TreeNode,25067,25068,0,24
24433,TreeNode,25071,25088,4,22
25346,TreeNode,25072,25087,3,23
25585,TreeNode,25073,25082,2,24
47274,TreeNode,25074,25075,0,25
47275,TreeNode,25076,25079,1,25
90245,TreeNode,25077,25078,0,26
47276,TreeNode,25080,25081,0,25
25586,TreeNode,25083,25084,0,24
25587,TreeNode,25085,25086,0,24
5962,TreeNode,25091,25096,1,20
73917,TreeNode,25092,25093,0,21
73918,TreeNode,25094,25095,0,21
5963,TreeNode,25097,25124,4,20
18704,TreeNode,25098,25107,2,21
68203,TreeNode,25099,25106,1,22
78026,TreeNode,25100,25101,0,23
78027,TreeNode,25102,25103,0,23
78028,TreeNode,25104,25105,0,23
18705,TreeNode,25108,25109,0,21
18706,TreeNode,25110,25123,3,21
57417,TreeNode,25111,25118,2,22
66006,TreeNode,25112,25115,1,23
66330,TreeNode,25113,25114,0,24
66007,TreeNode,25116,25117,0,23
57418,TreeNode,25119,25120,0,22
57419,TreeNode,25121,25122,0,22
930,TreeNode,25131,25764,14,14
1068,TreeNode,25132,25763,13,15
2077,TreeNode,25133,25316,12,16
2252,TreeNode,25134,25315,11,17
2762,TreeNode,25135,25156,4,18
16752,TreeNode,25136,25149,3,19
18619,TreeNode,25137,25148,2,20
27612,TreeNode,25138,25139,0,21
27613,TreeNode,25140,25143,1,21
83159,TreeNode,25141,25142,0,22
27614,TreeNode,25144,25147,1,21
32029,TreeNode,25145,25146,0,22
16753,TreeNode,25150,25155,1,19
46910,TreeNode,25151,25152,0,20
46911,TreeNode,25153,25154,0,20
2763,TreeNode,25157,25288,10,18
7808,TreeNode,25158,25287,9,19
9053,TreeNode,25159,25270,8,20
11774,TreeNode,25160,25269,7,21
11775,TreeNode,25161,25184,5,22
12009,TreeNode,25162,25183,4,23
26775,TreeNode,25163,25170,3,24
29644,TreeNode,25164,25169,2,25
33038,TreeNode,25165,25168,1,26
90175,TreeNode,25166,25167,0,27
26776,TreeNode,25171,25172,0,24
26777,TreeNode,25173,25182,2,24
43050,TreeNode,25174,25175,0,25
43051,TreeNode,25176,25177,0,25
43052,TreeNode,25178,25181,1,25
56005,TreeNode,25179,25180,0,26
11776,TreeNode,25185,25268,6,22
22631,TreeNode,25186,25201,4,23
30892,TreeNode,25187,25188,0,24
30893,TreeNode,25189,25190,0,24
30894,TreeNode,25191,25200,3,24
33175,TreeNode,25192,25197,2,25
43359,TreeNode,25193,25196,1,26
82616,TreeNode,25194,25195,0,27
33176,TreeNode,25198,25199,0,25
22632,TreeNode,25202,25245,5,23
36813,TreeNode,25203,25210,2,24
40073,TreeNode,25204,25207,1,25
50485,TreeNode,25205,25206,0,26
40074,TreeNode,25208,25209,0,25
36814,TreeNode,25211,25244,4,24
59557,TreeNode,25212,25217,1,25
94860,TreeNode,25213,25214,0,26
94861,TreeNode,25215,25216,0,26
59558,TreeNode,25218,25219,0,25
59559,TreeNode,25220,25243,3,25
68678,TreeNode,25221,25228,1,26
99380,TreeNode,25222,25223,0,27
99381,TreeNode,25224,25225,0,27
99382,TreeNode,25226,25227,0,27
68679,TreeNode,25229,25242,2,26
70560,TreeNode,25230,25231,0,27
70561,TreeNode,25232,25239,1,27
94203,TreeNode,25233,25234,0,28
94204,TreeNode,25235,25236,0,28
94205,TreeNode,25237,25238,0,28
70562,TreeNode,25240,25241,0,27
22633,TreeNode,25246,25267,4,23
26986,TreeNode,25247,25248,0,24
26987,TreeNode,25249,25266,3,24
51908,TreeNode,25250,25255,1,25
76809,TreeNode,25251,25252,0,26
76810,TreeNode,25253,25254,0,26
51909,TreeNode,25256,25265,2,25
52453,TreeNode,25257,25258,0,26
52454,TreeNode,25259,25262,1,26
53730,TreeNode,25260,25261,0,27
52455,TreeNode,25263,25264,0,26
9054,TreeNode,25271,25286,3,20
12960,TreeNode,25272,25285,2,21
25463,TreeNode,25273,25276,1,22
89498,TreeNode,25274,25275,0,23
25464,TreeNode,25277,25284,1,22
69560,TreeNode,25278,25279,0,23
69561,TreeNode,25280,25281,0,23
69562,TreeNode,25282,25283,0,23
2764,TreeNode,25289,25314,4,18
8006,TreeNode,25290,25299,3,19
63736,TreeNode,25291,25298,2,20
63974,TreeNode,25292,25297,1,21
82794,TreeNode,25293,25294,0,22
82795,TreeNode,25295,25296,0,22
8007,TreeNode,25300,25313,3,19
61478,TreeNode,25301,25308,2,20
62464,TreeNode,25302,25305,1,21
80915,TreeNode,25303,25304,0,22
62465,TreeNode,25306,25307,0,21
61479,TreeNode,25309,25312,1,20
74053,TreeNode,25310,25311,0,21
2078,TreeNode,25317,25602,9,16
2396,TreeNode,25318,25475,8,17
4077,TreeNode,25319,25358,7,18
13253,TreeNode,25320,25323,1,19
42816,TreeNode,25321,25322,0,20
13254,TreeNode,25324,25357,6,19
19879,TreeNode,25325,25348,5,20
33807,TreeNode,25326,25345,4,21
73853,TreeNode,25327,25340,3,22
75531,TreeNode,25328,25339,2,23
80839,TreeNode,25329,25330,0,24
80840,TreeNode,25331,25336,1,24
85949,TreeNode,25332,25333,0,25
85950,TreeNode,25334,25335,0,25
80841,TreeNode,25337,25338,0,24
73854,TreeNode,25341,25342,0,22
73855,TreeNode,25343,25344,0,22
33808,TreeNode,25346,25347,0,21
19880,TreeNode,25349,25356,2,20
42807,TreeNode,25350,25351,0,21
42808,TreeNode,25352,25355,1,21
51653,TreeNode,25353,25354,0,22
4078,TreeNode,25359,25444,7,18
5581,TreeNode,25360,25433,6,19
24759,TreeNode,25361,25378,3,20
27421,TreeNode,25362,25367,2,21
49230,TreeNode,25363,25366,1,22
87939,TreeNode,25364,25365,0,23
27422,TreeNode,25368,25369,0,21
27423,TreeNode,25370,25377,2,21
69503,TreeNode,25371,25372,0,22
69504,TreeNode,25373,25376,1,22
90530,TreeNode,25374,25375,0,23
24760,TreeNode,25379,25380,0,20
24761,TreeNode,25381,25432,5,20
36977,TreeNode,25382,25421,4,21
38879,TreeNode,25383,25396,2,22
81828,TreeNode,25384,25391,1,23
91765,TreeNode,25385,25386,0,24
91766,TreeNode,25387,25388,0,24
91767,TreeNode,25389,25390,0,24
81829,TreeNode,25392,25393,0,23
81830,TreeNode,25394,25395,0,23
38880,TreeNode,25397,25404,1,22
92773,TreeNode,25398,25399,0,23
92774,TreeNode,25400,25401,0,23
92775,TreeNode,25402,25403,0,23
38881,TreeNode,25405,25420,3,22
76336,TreeNode,25406,25407,0,23
76337,TreeNode,25408,25419,2,23
79717,TreeNode,25409,25410,0,24
79718,TreeNode,25411,25412,0,24
79719,TreeNode,25413,25418,1,24
94237,TreeNode,25414,25415,0,25
94238,TreeNode,25416,25417,0,25
36978,TreeNode,25422,25427,1,21
64102,TreeNode,25423,25424,0,22
64103,TreeNode,25425,25426,0,22
36979,TreeNode,25428,25431,1,21
49896,TreeNode,25429,25430,0,22
5582,TreeNode,25434,25441,3,19
10227,TreeNode,25435,25440,2,20
11039,TreeNode,25436,25439,1,21
40990,TreeNode,25437,25438,0,22
5583,TreeNode,25442,25443,0,19
4079,TreeNode,25445,25474,6,18
5553,TreeNode,25446,25473,5,19
5751,TreeNode,25447,25472,4,20
11057,TreeNode,25448,25471,3,21
18782,TreeNode,25449,25456,2,22
22974,TreeNode,25450,25451,0,23
22975,TreeNode,25452,25455,1,23
50369,TreeNode,25453,25454,0,24
18783,TreeNode,25457,25462,1,22
97190,TreeNode,25458,25459,0,23
97191,TreeNode,25460,25461,0,23
18784,TreeNode,25463,25470,2,22
28096,TreeNode,25464,25465,0,23
28097,TreeNode,25466,25469,1,23
40788,TreeNode,25467,25468,0,24
2397,TreeNode,25476,25485,3,17
7746,TreeNode,25477,25484,2,18
17505,TreeNode,25478,25483,1,19
22194,TreeNode,25479,25480,0,20
22195,TreeNode,25481,25482,0,20
2398,TreeNode,25486,25601,8,17
2643,TreeNode,25487,25572,7,18
5858,TreeNode,25488,25543,6,19
10346,TreeNode,25489,25512,5,20
14297,TreeNode,25490,25511,4,21
14773,TreeNode,25491,25496,2,22
19946,TreeNode,25492,25495,1,23
64970,TreeNode,25493,25494,0,24
14774,TreeNode,25497,25510,3,22
48684,TreeNode,25498,25503,2,23
58411,TreeNode,25499,25502,1,24
82409,TreeNode,25500,25501,0,25
48685,TreeNode,25504,25509,1,23
78124,TreeNode,25505,25506,0,24
78125,TreeNode,25507,25508,0,24
10347,TreeNode,25513,25522,2,20
11850,TreeNode,25514,25515,0,21
11851,TreeNode,25516,25519,1,21
43089,TreeNode,25517,25518,0,22
11852,TreeNode,25520,25521,0,21
10348,TreeNode,25523,25542,4,20
14643,TreeNode,25524,25539,3,21
46662,TreeNode,25525,25526,0,22
46663,TreeNode,25527,25538,2,22
75592,TreeNode,25528,25529,0,23
75593,TreeNode,25530,25537,1,23
83419,TreeNode,25531,25532,0,24
83420,TreeNode,25533,25534,0,24
83421,TreeNode,25535,25536,0,24
14644,TreeNode,25540,25541,0,21
5859,TreeNode,25544,25571,6,19
7716,TreeNode,25545,25570,5,20
7909,TreeNode,25546,25569,4,21
19991,TreeNode,25547,25558,3,22
37704,TreeNode,25548,25555,2,23
59425,TreeNode,25549,25552,1,24
78345,TreeNode,25550,25551,0,25
59426,TreeNode,25553,25554,0,24
37705,TreeNode,25556,25557,0,23
19992,TreeNode,25559,25568,2,22
43521,TreeNode,25560,25567,1,23
58500,TreeNode,25561,25562,0,24
58501,TreeNode,25563,25564,0,24
58502,TreeNode,25565,25566,0,24
2644,TreeNode,25573,25576,1,18
39362,TreeNode,25574,25575,0,19
2645,TreeNode,25577,25600,4,18
34640,TreeNode,25578,25599,3,19
84110,TreeNode,25579,25586,1,20
99996,TreeNode,25580,25581,0,21
99997,TreeNode,25582,25583,0,21
99998,TreeNode,25584,25585,0,21
84111,TreeNode,25587,25596,2,20
90255,TreeNode,25588,25593,1,21
93442,TreeNode,25589,25590,0,22
93443,TreeNode,25591,25592,0,22
90256,TreeNode,25594,25595,0,21
84112,TreeNode,25597,25598,0,20
2079,TreeNode,25603,25762,12,16
2080,TreeNode,25604,25605,0,17
2081,TreeNode,25606,25761,11,17
2092,TreeNode,25607,25760,10,18
2318,TreeNode,25608,25759,9,19
7534,TreeNode,25609,25742,8,20
7726,TreeNode,25610,25659,7,21
10298,TreeNode,25611,25622,3,22
28799,TreeNode,25612,25621,2,23
42511,TreeNode,25613,25620,1,24
91091,TreeNode,25614,25615,0,25
91092,TreeNode,25616,25617,0,25
91093,TreeNode,25618,25619,0,25
10299,TreeNode,25623,25658,6,22
26140,TreeNode,25624,25647,5,23
29252,TreeNode,25625,25646,4,24
57554,TreeNode,25626,25627,0,25
57555,TreeNode,25628,25645,3,25
57604,TreeNode,25629,25644,2,26
64336,TreeNode,25630,25631,0,27
64337,TreeNode,25632,25637,1,27
94662,TreeNode,25633,25634,0,28
94663,TreeNode,25635,25636,0,28
64338,TreeNode,25638,25643,1,27
78643,TreeNode,25639,25640,0,28
78644,TreeNode,25641,25642,0,28
26141,TreeNode,25648,25657,2,23
52055,TreeNode,25649,25650,0,24
52056,TreeNode,25651,25654,1,24
58977,TreeNode,25652,25653,0,25
52057,TreeNode,25655,25656,0,24
7727,TreeNode,25660,25741,6,21
19790,TreeNode,25661,25668,2,22
31890,TreeNode,25662,25663,0,23
31891,TreeNode,25664,25667,1,23
41582,TreeNode,25665,25666,0,24
19791,TreeNode,25669,25740,5,22
22065,TreeNode,25670,25681,3,23
38646,TreeNode,25671,25680,2,24
58744,TreeNode,25672,25673,0,25
58745,TreeNode,25674,25677,1,25
69018,TreeNode,25675,25676,0,26
58746,TreeNode,25678,25679,0,25
22066,TreeNode,25682,25703,3,23
41645,TreeNode,25683,25690,1,24
50406,TreeNode,25684,25685,0,25
50407,TreeNode,25686,25687,0,25
50408,TreeNode,25688,25689,0,25
41646,TreeNode,25691,25692,0,24
41647,TreeNode,25693,25702,2,24
74659,TreeNode,25694,25701,1,25
77610,TreeNode,25695,25696,0,26
77611,TreeNode,25697,25698,0,26
77612,TreeNode,25699,25700,0,26
22067,TreeNode,25704,25739,4,23
29004,TreeNode,25705,25720,3,24
40396,TreeNode,25706,25707,0,25
40397,TreeNode,25708,25719,2,25
44112,TreeNode,25709,25710,0,26
44113,TreeNode,25711,25718,1,26
82278,TreeNode,25712,25713,0,27
82279,TreeNode,25714,25715,0,27
82280,TreeNode,25716,25717,0,27
29005,TreeNode,25721,25738,3,24
39908,TreeNode,25722,25723,0,25
39909,TreeNode,25724,25735,2,25
71587,TreeNode,25725,25732,1,26
95072,TreeNode,25726,25727,0,27
95073,TreeNode,25728,25729,0,27
95074,TreeNode,25730,25731,0,27
71588,TreeNode,25733,25734,0,26
39910,TreeNode,25736,25737,0,25
7535,TreeNode,25743,25758,3,20
8040,TreeNode,25744,25757,2,21
59265,TreeNode,25745,25746,0,22
59266,TreeNode,25747,25748,0,22
59267,TreeNode,25749,25756,1,22
87100,TreeNode,25750,25751,0,23
87101,TreeNode,25752,25753,0,23
87102,TreeNode,25754,25755,0,23
46,TreeNode,25771,25806,7,8
50,TreeNode,25772,25805,6,9
6423,TreeNode,25773,25792,5,10
11539,TreeNode,25774,25791,4,11
14057,TreeNode,25775,25790,3,12
21096,TreeNode,25776,25785,2,13
89428,TreeNode,25777,25784,1,14
96400,TreeNode,25778,25779,0,15
96401,TreeNode,25780,25781,0,15
96402,TreeNode,25782,25783,0,15
21097,TreeNode,25786,25789,1,13
62076,TreeNode,25787,25788,0,14
6424,TreeNode,25793,25804,3,10
6573,TreeNode,25794,25799,2,11
11212,TreeNode,25795,25798,1,12
99298,TreeNode,25796,25797,0,13
6574,TreeNode,25800,25803,1,11
63957,TreeNode,25801,25802,0,12
40,TreeNode,25808,35865,27,7
82,TreeNode,25809,30602,23,8
275,TreeNode,25810,30517,22,9
306,TreeNode,25811,27156,20,10
879,TreeNode,25812,25993,15,11
1547,TreeNode,25813,25992,14,12
3827,TreeNode,25814,25991,13,13
5417,TreeNode,25815,25862,4,14
5439,TreeNode,25816,25827,3,15
15416,TreeNode,25817,25826,2,16
73703,TreeNode,25818,25819,0,17
73704,TreeNode,25820,25825,1,17
89369,TreeNode,25821,25822,0,18
89370,TreeNode,25823,25824,0,18
5440,TreeNode,25828,25847,3,15
5511,TreeNode,25829,25846,2,16
43626,TreeNode,25830,25835,1,17
88008,TreeNode,25831,25832,0,18
88009,TreeNode,25833,25834,0,18
43627,TreeNode,25836,25843,1,17
87433,TreeNode,25837,25838,0,18
87434,TreeNode,25839,25840,0,18
87435,TreeNode,25841,25842,0,18
43628,TreeNode,25844,25845,0,17
5441,TreeNode,25848,25861,3,15
6376,TreeNode,25849,25860,2,16
48637,TreeNode,25850,25855,1,17
59552,TreeNode,25851,25852,0,18
59553,TreeNode,25853,25854,0,18
48638,TreeNode,25856,25859,1,17
75525,TreeNode,25857,25858,0,18
5418,TreeNode,25863,25990,12,14
7132,TreeNode,25864,25985,11,15
10698,TreeNode,25865,25868,1,16
34357,TreeNode,25866,25867,0,17
10699,TreeNode,25869,25984,10,16
15017,TreeNode,25870,25959,9,17
16479,TreeNode,25871,25898,5,18
18069,TreeNode,25872,25893,4,19
19579,TreeNode,25873,25892,3,20
41185,TreeNode,25874,25881,2,21
53922,TreeNode,25875,25878,1,22
86334,TreeNode,25876,25877,0,23
53923,TreeNode,25879,25880,0,22
41186,TreeNode,25882,25889,2,21
65154,TreeNode,25883,25884,0,22
65155,TreeNode,25885,25888,1,22
93507,TreeNode,25886,25887,0,23
41187,TreeNode,25890,25891,0,21
18070,TreeNode,25894,25897,1,19
77840,TreeNode,25895,25896,0,20
16480,TreeNode,25899,25958,8,18
24220,TreeNode,25900,25901,0,19
24221,TreeNode,25902,25955,7,19
24858,TreeNode,25903,25954,6,20
30278,TreeNode,25904,25907,1,21
30396,TreeNode,25905,25906,0,22
30279,TreeNode,25908,25953,5,21
32674,TreeNode,25909,25920,2,22
55110,TreeNode,25910,25911,0,23
55111,TreeNode,25912,25917,1,23
78787,TreeNode,25913,25914,0,24
78788,TreeNode,25915,25916,0,24
55112,TreeNode,25918,25919,0,23
32675,TreeNode,25921,25922,0,22
32676,TreeNode,25923,25952,4,22
43583,TreeNode,25924,25931,1,23
68936,TreeNode,25925,25926,0,24
68937,TreeNode,25927,25928,0,24
68938,TreeNode,25929,25930,0,24
43584,TreeNode,25932,25947,3,23
51854,TreeNode,25933,25942,2,24
91465,TreeNode,25934,25941,1,25
91633,TreeNode,25935,25936,0,26
91634,TreeNode,25937,25938,0,26
91635,TreeNode,25939,25940,0,26
51855,TreeNode,25943,25944,0,24
51856,TreeNode,25945,25946,0,24
43585,TreeNode,25948,25951,1,23
86508,TreeNode,25949,25950,0,24
24222,TreeNode,25956,25957,0,19
15018,TreeNode,25960,25965,2,17
19619,TreeNode,25961,25964,1,18
24876,TreeNode,25962,25963,0,19
15019,TreeNode,25966,25983,4,17
27288,TreeNode,25967,25968,0,18
27289,TreeNode,25969,25982,3,18
33615,TreeNode,25970,25981,2,19
63629,TreeNode,25971,25978,1,20
75688,TreeNode,25972,25973,0,21
75689,TreeNode,25974,25975,0,21
75690,TreeNode,25976,25977,0,21
63630,TreeNode,25979,25980,0,20
7133,TreeNode,25986,25989,1,15
11757,TreeNode,25987,25988,0,16
880,TreeNode,25994,26707,19,11
943,TreeNode,25995,26706,18,12
1849,TreeNode,25996,26001,2,13
3874,TreeNode,25997,26000,1,14
35857,TreeNode,25998,25999,0,15
1850,TreeNode,26002,26195,13,13
2474,TreeNode,26003,26004,0,14
2475,TreeNode,26005,26150,12,14
3167,TreeNode,26006,26019,3,15
20105,TreeNode,26007,26018,2,16
78335,TreeNode,26008,26009,0,17
78336,TreeNode,26010,26015,1,17
90689,TreeNode,26011,26012,0,18
90690,TreeNode,26013,26014,0,18
78337,TreeNode,26016,26017,0,17
3168,TreeNode,26020,26143,11,15
4616,TreeNode,26021,26142,10,16
7303,TreeNode,26022,26131,9,17
33379,TreeNode,26023,26038,3,18
35788,TreeNode,26024,26031,2,19
44936,TreeNode,26025,26026,0,20
44937,TreeNode,26027,26030,1,20
73132,TreeNode,26028,26029,0,21
35789,TreeNode,26032,26037,1,19
65917,TreeNode,26033,26034,0,20
65918,TreeNode,26035,26036,0,20
33380,TreeNode,26039,26128,8,18
45920,TreeNode,26040,26041,0,19
45921,TreeNode,26042,26119,7,19
46854,TreeNode,26043,26056,2,20
81308,TreeNode,26044,26045,0,21
81309,TreeNode,26046,26053,1,21
96744,TreeNode,26047,26048,0,22
96745,TreeNode,26049,26050,0,22
96746,TreeNode,26051,26052,0,22
81310,TreeNode,26054,26055,0,21
46855,TreeNode,26057,26118,6,20
47665,TreeNode,26058,26071,2,21
81622,TreeNode,26059,26066,1,22
90215,TreeNode,26060,26061,0,23
90216,TreeNode,26062,26063,0,23
90217,TreeNode,26064,26065,0,23
81623,TreeNode,26067,26070,1,22
84818,TreeNode,26068,26069,0,23
47666,TreeNode,26072,26111,5,21
48954,TreeNode,26073,26094,3,22
48990,TreeNode,26074,26081,1,23
63580,TreeNode,26075,26076,0,24
63581,TreeNode,26077,26078,0,24
63582,TreeNode,26079,26080,0,24
48991,TreeNode,26082,26083,0,23
48992,TreeNode,26084,26093,2,23
60491,TreeNode,26085,26092,1,24
98848,TreeNode,26086,26087,0,25
98849,TreeNode,26088,26089,0,25
98850,TreeNode,26090,26091,0,25
48955,TreeNode,26095,26110,4,22
83388,TreeNode,26096,26107,3,23
88596,TreeNode,26097,26106,2,24
90680,TreeNode,26098,26101,1,25
95804,TreeNode,26099,26100,0,26
90681,TreeNode,26102,26103,0,25
90682,TreeNode,26104,26105,0,25
83389,TreeNode,26108,26109,0,23
47667,TreeNode,26112,26117,2,21
72534,TreeNode,26113,26116,1,22
81715,TreeNode,26114,26115,0,23
45922,TreeNode,26120,26127,2,19
58215,TreeNode,26121,26124,1,20
67189,TreeNode,26122,26123,0,21
58216,TreeNode,26125,26126,0,20
33381,TreeNode,26129,26130,0,18
7304,TreeNode,26132,26141,2,17
8531,TreeNode,26133,26140,1,18
66693,TreeNode,26134,26135,0,19
66694,TreeNode,26136,26137,0,19
66695,TreeNode,26138,26139,0,19
3169,TreeNode,26144,26149,2,15
17335,TreeNode,26145,26148,1,16
67482,TreeNode,26146,26147,0,17
2476,TreeNode,26151,26194,6,14
2782,TreeNode,26152,26193,5,15
10654,TreeNode,26153,26160,3,16
11130,TreeNode,26154,26159,2,17
14885,TreeNode,26155,26158,1,18
76722,TreeNode,26156,26157,0,19
10655,TreeNode,26161,26164,1,16
15321,TreeNode,26162,26163,0,17
10656,TreeNode,26165,26192,4,16
18159,TreeNode,26166,26171,1,17
54323,TreeNode,26167,26168,0,18
54324,TreeNode,26169,26170,0,18
18160,TreeNode,26172,26183,3,17
49940,TreeNode,26173,26174,0,18
49941,TreeNode,26175,26182,2,18
67809,TreeNode,26176,26177,0,19
67810,TreeNode,26178,26181,1,19
84855,TreeNode,26179,26180,0,20
18161,TreeNode,26184,26191,2,17
53467,TreeNode,26185,26188,1,18
82777,TreeNode,26186,26187,0,19
53468,TreeNode,26189,26190,0,18
1851,TreeNode,26196,26705,17,13
2427,TreeNode,26197,26198,0,14
2428,TreeNode,26199,26556,16,14
4024,TreeNode,26200,26221,4,15
39706,TreeNode,26201,26202,0,16
39707,TreeNode,26203,26220,3,16
64425,TreeNode,26204,26213,2,17
72680,TreeNode,26205,26210,1,18
78552,TreeNode,26206,26207,0,19
78553,TreeNode,26208,26209,0,19
72681,TreeNode,26211,26212,0,18
64426,TreeNode,26214,26215,0,17
64427,TreeNode,26216,26219,1,17
79379,TreeNode,26217,26218,0,18
4025,TreeNode,26222,26555,15,15
5181,TreeNode,26223,26554,14,16
6745,TreeNode,26224,26309,7,17
16916,TreeNode,26225,26228,1,18
57676,TreeNode,26226,26227,0,19
16917,TreeNode,26229,26238,2,18
28355,TreeNode,26230,26237,1,19
56871,TreeNode,26231,26232,0,20
56872,TreeNode,26233,26234,0,20
56873,TreeNode,26235,26236,0,20
16918,TreeNode,26239,26308,6,18
26474,TreeNode,26240,26271,4,19
34650,TreeNode,26241,26248,1,20
71154,TreeNode,26242,26243,0,21
71155,TreeNode,26244,26245,0,21
71156,TreeNode,26246,26247,0,21
34651,TreeNode,26249,26268,3,20
63234,TreeNode,26250,26257,2,21
63344,TreeNode,26251,26252,0,22
63345,TreeNode,26253,26256,1,22
70800,TreeNode,26254,26255,0,23
63235,TreeNode,26258,26259,0,21
63236,TreeNode,26260,26267,1,21
77313,TreeNode,26261,26262,0,22
77314,TreeNode,26263,26264,0,22
77315,TreeNode,26265,26266,0,22
34652,TreeNode,26269,26270,0,20
26475,TreeNode,26272,26303,5,19
45240,TreeNode,26273,26274,0,20
45241,TreeNode,26275,26302,4,20
48660,TreeNode,26276,26281,2,21
57542,TreeNode,26277,26280,1,22
63440,TreeNode,26278,26279,0,23
48661,TreeNode,26282,26301,3,21
61462,TreeNode,26283,26296,2,22
95636,TreeNode,26284,26291,1,23
99471,TreeNode,26285,26286,0,24
99472,TreeNode,26287,26288,0,24
99473,TreeNode,26289,26290,0,24
95637,TreeNode,26292,26293,0,23
95638,TreeNode,26294,26295,0,23
61463,TreeNode,26297,26298,0,22
61464,TreeNode,26299,26300,0,22
26476,TreeNode,26304,26307,1,19
33566,TreeNode,26305,26306,0,20
6746,TreeNode,26310,26513,13,17
6917,TreeNode,26311,26316,2,18
28693,TreeNode,26312,26315,1,19
80169,TreeNode,26313,26314,0,20
6918,TreeNode,26317,26512,12,18
7221,TreeNode,26318,26511,11,19
11232,TreeNode,26319,26510,10,20
14623,TreeNode,26320,26373,7,21
16611,TreeNode,26321,26356,6,22
28326,TreeNode,26322,26355,5,23
35415,TreeNode,26323,26328,1,24
92611,TreeNode,26324,26325,0,25
92612,TreeNode,26326,26327,0,25
35416,TreeNode,26329,26352,4,24
40696,TreeNode,26330,26349,3,25
57855,TreeNode,26331,26342,2,26
84123,TreeNode,26332,26333,0,27
84124,TreeNode,26334,26339,1,27
93572,TreeNode,26335,26336,0,28
93573,TreeNode,26337,26338,0,28
84125,TreeNode,26340,26341,0,27
57856,TreeNode,26343,26346,1,26
75043,TreeNode,26344,26345,0,27
57857,TreeNode,26347,26348,0,26
40697,TreeNode,26350,26351,0,25
35417,TreeNode,26353,26354,0,24
16612,TreeNode,26357,26372,3,22
33559,TreeNode,26358,26371,2,23
34929,TreeNode,26359,26366,1,24
90584,TreeNode,26360,26361,0,25
90585,TreeNode,26362,26363,0,25
90586,TreeNode,26364,26365,0,25
34930,TreeNode,26367,26370,1,24
42970,TreeNode,26368,26369,0,25
14624,TreeNode,26374,26435,9,21
19238,TreeNode,26375,26430,8,22
21739,TreeNode,26376,26429,7,23
26399,TreeNode,26377,26378,0,24
26400,TreeNode,26379,26388,2,24
48522,TreeNode,26380,26387,1,25
55597,TreeNode,26381,26382,0,26
55598,TreeNode,26383,26384,0,26
55599,TreeNode,26385,26386,0,26
26401,TreeNode,26389,26428,6,24
29652,TreeNode,26390,26427,5,25
34469,TreeNode,26391,26392,0,26
34470,TreeNode,26393,26426,4,26
35648,TreeNode,26394,26401,1,27
95235,TreeNode,26395,26396,0,28
95236,TreeNode,26397,26398,0,28
95237,TreeNode,26399,26400,0,28
35649,TreeNode,26402,26413,3,27
39521,TreeNode,26403,26412,2,28
44737,TreeNode,26404,26411,1,29
48729,TreeNode,26405,26406,0,30
