id,type,integer_id,upper_bound,height,depth
79,TreeNode,1659,1660,0,4
63,TreeNode,1662,1663,0,3
52,TreeNode,1665,1666,0,2
53,TreeNode,1667,1668,0,2
54,TreeNode,1669,1846,5,2
64,TreeNode,1670,1671,0,3
65,TreeNode,1672,1673,0,3
66,TreeNode,1674,1675,0,3
67,TreeNode,1676,1677,0,3
68,TreeNode,1678,1739,3,3
189,TreeNode,1679,1680,0,4
190,TreeNode,1681,1682,0,4
191,TreeNode,1683,1684,0,4
192,TreeNode,1685,1686,0,4
193,TreeNode,1687,1730,2,4
772,TreeNode,1688,1689,0,5
773,TreeNode,1690,1691,0,5
774,TreeNode,1692,1693,0,5
775,TreeNode,1694,1709,1,5
986,TreeNode,1695,1696,0,6
987,TreeNode,1697,1698,0,6
988,TreeNode,1699,1700,0,6
989,TreeNode,1701,1702,0,6
990,TreeNode,1703,1704,0,6
991,TreeNode,1705,1706,0,6
992,TreeNode,1707,1708,0,6
776,TreeNode,1710,1711,0,5
777,TreeNode,1712,1713,0,5
778,TreeNode,1714,1729,1,5
979,TreeNode,1715,1716,0,6
980,TreeNode,1717,1718,0,6
981,TreeNode,1719,1720,0,6
982,TreeNode,1721,1722,0,6
983,TreeNode,1723,1724,0,6
984,TreeNode,1725,1726,0,6
985,TreeNode,1727,1728,0,6
194,TreeNode,1731,1732,0,4
195,TreeNode,1733,1734,0,4
196,TreeNode,1735,1736,0,4
197,TreeNode,1737,1738,0,4
69,TreeNode,1740,1741,0,3
70,TreeNode,1742,1743,0,3
71,TreeNode,1744,1745,0,3
72,TreeNode,1746,1845,4,3
123,TreeNode,1747,1748,0,4
124,TreeNode,1749,1764,1,4
876,TreeNode,1750,1751,0,5
877,TreeNode,1752,1753,0,5
878,TreeNode,1754,1755,0,5
879,TreeNode,1756,1757,0,5
880,TreeNode,1758,1759,0,5
881,TreeNode,1760,1761,0,5
882,TreeNode,1762,1763,0,5
125,TreeNode,1765,1766,0,4
126,TreeNode,1767,1838,3,4
333,TreeNode,1768,1785,1,5
530,TreeNode,1769,1770,0,6
531,TreeNode,1771,1772,0,6
532,TreeNode,1773,1774,0,6
533,TreeNode,1775,1776,0,6
534,TreeNode,1777,1778,0,6
535,TreeNode,1779,1780,0,6
536,TreeNode,1781,1782,0,6
537,TreeNode,1783,1784,0,6
334,TreeNode,1786,1787,0,5
335,TreeNode,1788,1789,0,5
336,TreeNode,1790,1791,0,5
337,TreeNode,1792,1793,0,5
338,TreeNode,1794,1831,2,5
809,TreeNode,1795,1796,0,6
810,TreeNode,1797,1798,0,6
811,TreeNode,1799,1800,0,6
812,TreeNode,1801,1802,0,6
813,TreeNode,1803,1804,0,6
814,TreeNode,1805,1806,0,6
815,TreeNode,1807,1808,0,6
816,TreeNode,1809,1828,1,6
947,TreeNode,1810,1811,0,7
948,TreeNode,1812,1813,0,7
949,TreeNode,1814,1815,0,7
950,TreeNode,1816,1817,0,7
951,TreeNode,1818,1819,0,7
952,TreeNode,1820,1821,0,7
953,TreeNode,1822,1823,0,7
954,TreeNode,1824,1825,0,7
955,TreeNode,1826,1827,0,7
817,TreeNode,1829,1830,0,6
339,TreeNode,1832,1833,0,5
340,TreeNode,1834,1835,0,5
341,TreeNode,1836,1837,0,5
127,TreeNode,1839,1840,0,4
128,TreeNode,1841,1842,0,4
129,TreeNode,1843,1844,0,4
7,TreeNode,1848,1997,4,1
326,TreeNode,1849,1850,0,2
327,TreeNode,1851,1870,1,2
634,TreeNode,1852,1853,0,3
635,TreeNode,1854,1855,0,3
636,TreeNode,1856,1857,0,3
637,TreeNode,1858,1859,0,3
638,TreeNode,1860,1861,0,3
639,TreeNode,1862,1863,0,3
640,TreeNode,1864,1865,0,3
641,TreeNode,1866,1867,0,3
642,TreeNode,1868,1869,0,3
328,TreeNode,1871,1954,3,2
407,TreeNode,1872,1921,2,3
546,TreeNode,1873,1892,1,4
698,TreeNode,1874,1875,0,5
699,TreeNode,1876,1877,0,5
700,TreeNode,1878,1879,0,5
701,TreeNode,1880,1881,0,5
702,TreeNode,1882,1883,0,5
703,TreeNode,1884,1885,0,5
704,TreeNode,1886,1887,0,5
705,TreeNode,1888,1889,0,5
706,TreeNode,1890,1891,0,5
547,TreeNode,1893,1894,0,4
548,TreeNode,1895,1896,0,4
549,TreeNode,1897,1898,0,4
550,TreeNode,1899,1916,1,4
897,TreeNode,1900,1901,0,5
898,TreeNode,1902,1903,0,5
899,TreeNode,1904,1905,0,5
900,TreeNode,1906,1907,0,5
901,TreeNode,1908,1909,0,5
902,TreeNode,1910,1911,0,5
903,TreeNode,1912,1913,0,5
904,TreeNode,1914,1915,0,5
551,TreeNode,1917,1918,0,4
552,TreeNode,1919,1920,0,4
408,TreeNode,1922,1923,0,3
409,TreeNode,1924,1925,0,3
410,TreeNode,1926,1927,0,3
411,TreeNode,1928,1929,0,3
412,TreeNode,1930,1931,0,3
413,TreeNode,1932,1951,1,3
440,TreeNode,1933,1934,0,4
441,TreeNode,1935,1936,0,4
442,TreeNode,1937,1938,0,4
443,TreeNode,1939,1940,0,4
444,TreeNode,1941,1942,0,4
445,TreeNode,1943,1944,0,4
446,TreeNode,1945,1946,0,4
447,TreeNode,1947,1948,0,4
448,TreeNode,1949,1950,0,4
414,TreeNode,1952,1953,0,3
329,TreeNode,1955,1956,0,2
330,TreeNode,1957,1958,0,2
331,TreeNode,1959,1978,1,2
562,TreeNode,1960,1961,0,3
563,TreeNode,1962,1963,0,3
564,TreeNode,1964,1965,0,3
565,TreeNode,1966,1967,0,3
566,TreeNode,1968,1969,0,3
567,TreeNode,1970,1971,0,3
568,TreeNode,1972,1973,0,3
569,TreeNode,1974,1975,0,3
570,TreeNode,1976,1977,0,3
332,TreeNode,1979,1996,1,2
538,TreeNode,1980,1981,0,3
539,TreeNode,1982,1983,0,3
540,TreeNode,1984,1985,0,3
541,TreeNode,1986,1987,0,3
542,TreeNode,1988,1989,0,3
543,TreeNode,1990,1991,0,3
544,TreeNode,1992,1993,0,3
545,TreeNode,1994,1995,0,3
8,TreeNode,1998,1999,0,1
