id,type,dewey,height,depth
38857,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.5,0,14
38858,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.6,0,14
38859,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.7,0,14
38860,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.8,0,14
38861,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.9,0,14
38862,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.10,0,14
38863,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.11,0,14
38864,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.12,0,14
38865,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.7.13,0,14
11913,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8,1,13
37758,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.1,0,14
37759,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.2,0,14
37760,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.3,0,14
37761,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.4,0,14
37762,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.5,0,14
37763,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.6,0,14
37764,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.7,0,14
37765,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.8,0,14
37766,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.9,0,14
37767,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.10,0,14
37768,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.8.11,0,14
11914,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.9,0,13
11915,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.10,0,13
11916,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.11,0,13
11917,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.12,0,13
11918,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13,2,13
21560,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.1,0,14
21561,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.2,0,14
21562,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.3,0,14
21563,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.4,0,14
21564,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5,1,14
92216,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.1,0,15
92217,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.2,0,15
92218,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.3,0,15
92219,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.4,0,15
92220,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.5,0,15
92221,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.6,0,15
92222,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.7,0,15
92223,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.8,0,15
92224,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.9,0,15
92225,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.10,0,15
92226,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.11,0,15
92227,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.5.12,0,15
21565,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.6,0,14
21566,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.7,0,14
21567,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8,1,14
31235,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.1,0,15
31236,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.2,0,15
31237,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.3,0,15
31238,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.4,0,15
31239,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.5,0,15
31240,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.6,0,15
31241,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.7,0,15
31242,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.8,0,15
31243,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.9,0,15
31244,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.10,0,15
31245,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.11,0,15
31246,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.8.12,0,15
21568,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.9,0,14
21569,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.10,0,14
21570,TreeNode,1.7.4.2.1.3.10.6.1.9.5.10.11.13.11,0,14
2489,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11,5,11
13945,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.1,0,12
13946,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2,2,12
36147,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.1,0,13
36148,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.2,0,13
36149,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.3,0,13
36150,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.4,0,13
36151,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.5,0,13
36152,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.6,0,13
36153,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.7,0,13
36154,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.8,0,13
36155,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.9,0,13
36156,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.10,0,13
36157,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11,1,13
54047,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.1,0,14
54048,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.2,0,14
54049,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.3,0,14
54050,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.4,0,14
54051,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.5,0,14
54052,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.6,0,14
54053,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.7,0,14
54054,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.8,0,14
54055,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.9,0,14
54056,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.10,0,14
54057,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.11,0,14
54058,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.2.11.12,0,14
13947,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.3,0,12
13948,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.4,0,12
13949,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5,4,12
16009,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.1,0,13
16010,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.2,0,13
16011,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.3,0,13
16012,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.4,0,13
16013,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.5,0,13
16014,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.6,0,13
16015,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7,3,13
30198,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.1,0,14
30199,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.2,0,14
30200,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.3,0,14
30201,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.4,0,14
30202,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.5,0,14
30203,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.6,0,14
30204,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.7,0,14
30205,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.8,0,14
30206,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9,2,14
41842,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.1,0,15
41843,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2,1,15
46278,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.1,0,16
46279,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.2,0,16
46280,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.3,0,16
46281,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.4,0,16
46282,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.5,0,16
46283,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.6,0,16
46284,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.7,0,16
46285,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.8,0,16
46286,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.9,0,16
46287,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.10,0,16
46288,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.11,0,16
46289,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.12,0,16
46290,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.2.13,0,16
41844,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.3,0,15
41845,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.4,0,15
41846,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.5,0,15
41847,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.6,0,15
41848,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.7,0,15
41849,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.8,0,15
41850,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.9,0,15
41851,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.10,0,15
41852,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.9.11,0,15
30207,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.10,0,14
30208,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.11,0,14
30209,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.12,0,14
30210,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.7.13,0,14
16016,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.8,0,13
16017,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.9,0,13
16018,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.10,0,13
16019,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.11,0,13
16020,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.12,0,13
16021,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13,1,13
71213,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.1,0,14
71214,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.2,0,14
71215,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.3,0,14
71216,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.4,0,14
71217,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.5,0,14
71218,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.6,0,14
71219,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.7,0,14
71220,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.8,0,14
71221,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.9,0,14
71222,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.10,0,14
71223,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.11,0,14
71224,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.12,0,14
71225,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.5.13.13,0,14
13950,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.6,0,12
13951,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7,1,12
15734,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.1,0,13
15735,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.2,0,13
15736,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.3,0,13
15737,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.4,0,13
15738,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.5,0,13
15739,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.6,0,13
15740,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.7,0,13
15741,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.8,0,13
15742,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.9,0,13
15743,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.10,0,13
15744,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.7.11,0,13
13952,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.8,0,12
13953,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.9,0,12
13954,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.10,0,12
13955,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.11,0,12
13956,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.12,0,12
13957,TreeNode,1.7.4.2.1.3.10.6.1.9.5.11.13,0,12
2437,TreeNode,1.7.4.2.1.3.10.6.1.9.6,1,10
77987,TreeNode,1.7.4.2.1.3.10.6.1.9.6.1,0,11
77988,TreeNode,1.7.4.2.1.3.10.6.1.9.6.2,0,11
77989,TreeNode,1.7.4.2.1.3.10.6.1.9.6.3,0,11
77990,TreeNode,1.7.4.2.1.3.10.6.1.9.6.4,0,11
77991,TreeNode,1.7.4.2.1.3.10.6.1.9.6.5,0,11
77992,TreeNode,1.7.4.2.1.3.10.6.1.9.6.6,0,11
77993,TreeNode,1.7.4.2.1.3.10.6.1.9.6.7,0,11
77994,TreeNode,1.7.4.2.1.3.10.6.1.9.6.8,0,11
77995,TreeNode,1.7.4.2.1.3.10.6.1.9.6.9,0,11
77996,TreeNode,1.7.4.2.1.3.10.6.1.9.6.10,0,11
77997,TreeNode,1.7.4.2.1.3.10.6.1.9.6.11,0,11
77998,TreeNode,1.7.4.2.1.3.10.6.1.9.6.12,0,11
77999,TreeNode,1.7.4.2.1.3.10.6.1.9.6.13,0,11
2438,TreeNode,1.7.4.2.1.3.10.6.1.9.7,0,10
2439,TreeNode,1.7.4.2.1.3.10.6.1.9.8,0,10
2440,TreeNode,1.7.4.2.1.3.10.6.1.9.9,2,10
32409,TreeNode,1.7.4.2.1.3.10.6.1.9.9.1,0,11
32410,TreeNode,1.7.4.2.1.3.10.6.1.9.9.2,0,11
32411,TreeNode,1.7.4.2.1.3.10.6.1.9.9.3,0,11
32412,TreeNode,1.7.4.2.1.3.10.6.1.9.9.4,0,11
32413,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5,1,11
39996,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.1,0,12
39997,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.2,0,12
39998,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.3,0,12
39999,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.4,0,12
40000,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.5,0,12
40001,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.6,0,12
40002,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.7,0,12
40003,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.8,0,12
40004,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.9,0,12
40005,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.10,0,12
40006,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.11,0,12
40007,TreeNode,1.7.4.2.1.3.10.6.1.9.9.5.12,0,12
32414,TreeNode,1.7.4.2.1.3.10.6.1.9.9.6,0,11
32415,TreeNode,1.7.4.2.1.3.10.6.1.9.9.7,0,11
32416,TreeNode,1.7.4.2.1.3.10.6.1.9.9.8,0,11
32417,TreeNode,1.7.4.2.1.3.10.6.1.9.9.9,0,11
32418,TreeNode,1.7.4.2.1.3.10.6.1.9.9.10,0,11
32419,TreeNode,1.7.4.2.1.3.10.6.1.9.9.11,0,11
2441,TreeNode,1.7.4.2.1.3.10.6.1.9.10,0,10
2442,TreeNode,1.7.4.2.1.3.10.6.1.9.11,0,10
2443,TreeNode,1.7.4.2.1.3.10.6.1.9.12,3,10
9215,TreeNode,1.7.4.2.1.3.10.6.1.9.12.1,0,11
9216,TreeNode,1.7.4.2.1.3.10.6.1.9.12.2,0,11
9217,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3,1,11
71507,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.1,0,12
71508,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.2,0,12
71509,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.3,0,12
71510,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.4,0,12
71511,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.5,0,12
71512,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.6,0,12
71513,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.7,0,12
71514,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.8,0,12
71515,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.9,0,12
71516,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.10,0,12
71517,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.11,0,12
71518,TreeNode,1.7.4.2.1.3.10.6.1.9.12.3.12,0,12
9218,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4,2,11
52723,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.1,0,12
52724,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.2,0,12
52725,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.3,0,12
52726,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.4,0,12
52727,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.5,0,12
52728,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.6,0,12
52729,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.7,0,12
52730,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.8,0,12
52731,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.9,0,12
52732,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10,1,12
78023,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.1,0,13
78024,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.2,0,13
78025,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.3,0,13
78026,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.4,0,13
78027,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.5,0,13
78028,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.6,0,13
78029,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.7,0,13
78030,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.8,0,13
78031,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.9,0,13
78032,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.10,0,13
78033,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.11,0,13
78034,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.12,0,13
78035,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.10.13,0,13
52733,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.11,0,12
52734,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.12,0,12
52735,TreeNode,1.7.4.2.1.3.10.6.1.9.12.4.13,0,12
9219,TreeNode,1.7.4.2.1.3.10.6.1.9.12.5,0,11
9220,TreeNode,1.7.4.2.1.3.10.6.1.9.12.6,0,11
9221,TreeNode,1.7.4.2.1.3.10.6.1.9.12.7,0,11
9222,TreeNode,1.7.4.2.1.3.10.6.1.9.12.8,0,11
9223,TreeNode,1.7.4.2.1.3.10.6.1.9.12.9,0,11
9224,TreeNode,1.7.4.2.1.3.10.6.1.9.12.10,0,11
9225,TreeNode,1.7.4.2.1.3.10.6.1.9.12.11,0,11
9226,TreeNode,1.7.4.2.1.3.10.6.1.9.12.12,0,11
2444,TreeNode,1.7.4.2.1.3.10.6.1.9.13,0,10
866,TreeNode,1.7.4.2.1.3.10.6.1.10,0,9
867,TreeNode,1.7.4.2.1.3.10.6.1.11,0,9
868,TreeNode,1.7.4.2.1.3.10.6.1.12,0,9
469,TreeNode,1.7.4.2.1.3.10.6.2,4,8
17018,TreeNode,1.7.4.2.1.3.10.6.2.1,0,9
17019,TreeNode,1.7.4.2.1.3.10.6.2.2,2,9
24983,TreeNode,1.7.4.2.1.3.10.6.2.2.1,0,10
24984,TreeNode,1.7.4.2.1.3.10.6.2.2.2,0,10
24985,TreeNode,1.7.4.2.1.3.10.6.2.2.3,0,10
24986,TreeNode,1.7.4.2.1.3.10.6.2.2.4,0,10
24987,TreeNode,1.7.4.2.1.3.10.6.2.2.5,0,10
24988,TreeNode,1.7.4.2.1.3.10.6.2.2.6,0,10
24989,TreeNode,1.7.4.2.1.3.10.6.2.2.7,0,10
24990,TreeNode,1.7.4.2.1.3.10.6.2.2.8,0,10
24991,TreeNode,1.7.4.2.1.3.10.6.2.2.9,1,10
62871,TreeNode,1.7.4.2.1.3.10.6.2.2.9.1,0,11
62872,TreeNode,1.7.4.2.1.3.10.6.2.2.9.2,0,11
62873,TreeNode,1.7.4.2.1.3.10.6.2.2.9.3,0,11
62874,TreeNode,1.7.4.2.1.3.10.6.2.2.9.4,0,11
62875,TreeNode,1.7.4.2.1.3.10.6.2.2.9.5,0,11
62876,TreeNode,1.7.4.2.1.3.10.6.2.2.9.6,0,11
62877,TreeNode,1.7.4.2.1.3.10.6.2.2.9.7,0,11
62878,TreeNode,1.7.4.2.1.3.10.6.2.2.9.8,0,11
62879,TreeNode,1.7.4.2.1.3.10.6.2.2.9.9,0,11
62880,TreeNode,1.7.4.2.1.3.10.6.2.2.9.10,0,11
62881,TreeNode,1.7.4.2.1.3.10.6.2.2.9.11,0,11
24992,TreeNode,1.7.4.2.1.3.10.6.2.2.10,0,10
24993,TreeNode,1.7.4.2.1.3.10.6.2.2.11,0,10
24994,TreeNode,1.7.4.2.1.3.10.6.2.2.12,1,10
68058,TreeNode,1.7.4.2.1.3.10.6.2.2.12.1,0,11
68059,TreeNode,1.7.4.2.1.3.10.6.2.2.12.2,0,11
68060,TreeNode,1.7.4.2.1.3.10.6.2.2.12.3,0,11
68061,TreeNode,1.7.4.2.1.3.10.6.2.2.12.4,0,11
68062,TreeNode,1.7.4.2.1.3.10.6.2.2.12.5,0,11
68063,TreeNode,1.7.4.2.1.3.10.6.2.2.12.6,0,11
68064,TreeNode,1.7.4.2.1.3.10.6.2.2.12.7,0,11
68065,TreeNode,1.7.4.2.1.3.10.6.2.2.12.8,0,11
68066,TreeNode,1.7.4.2.1.3.10.6.2.2.12.9,0,11
68067,TreeNode,1.7.4.2.1.3.10.6.2.2.12.10,0,11
68068,TreeNode,1.7.4.2.1.3.10.6.2.2.12.11,0,11
68069,TreeNode,1.7.4.2.1.3.10.6.2.2.12.12,0,11
17020,TreeNode,1.7.4.2.1.3.10.6.2.3,0,9
17021,TreeNode,1.7.4.2.1.3.10.6.2.4,0,9
17022,TreeNode,1.7.4.2.1.3.10.6.2.5,3,9
25274,TreeNode,1.7.4.2.1.3.10.6.2.5.1,0,10
25275,TreeNode,1.7.4.2.1.3.10.6.2.5.2,0,10
25276,TreeNode,1.7.4.2.1.3.10.6.2.5.3,0,10
25277,TreeNode,1.7.4.2.1.3.10.6.2.5.4,0,10
25278,TreeNode,1.7.4.2.1.3.10.6.2.5.5,0,10
25279,TreeNode,1.7.4.2.1.3.10.6.2.5.6,0,10
25280,TreeNode,1.7.4.2.1.3.10.6.2.5.7,0,10
25281,TreeNode,1.7.4.2.1.3.10.6.2.5.8,0,10
25282,TreeNode,1.7.4.2.1.3.10.6.2.5.9,0,10
25283,TreeNode,1.7.4.2.1.3.10.6.2.5.10,0,10
25284,TreeNode,1.7.4.2.1.3.10.6.2.5.11,0,10
25285,TreeNode,1.7.4.2.1.3.10.6.2.5.12,2,10
73740,TreeNode,1.7.4.2.1.3.10.6.2.5.12.1,0,11
73741,TreeNode,1.7.4.2.1.3.10.6.2.5.12.2,0,11
73742,TreeNode,1.7.4.2.1.3.10.6.2.5.12.3,0,11
73743,TreeNode,1.7.4.2.1.3.10.6.2.5.12.4,0,11
73744,TreeNode,1.7.4.2.1.3.10.6.2.5.12.5,0,11
73745,TreeNode,1.7.4.2.1.3.10.6.2.5.12.6,0,11
73746,TreeNode,1.7.4.2.1.3.10.6.2.5.12.7,0,11
73747,TreeNode,1.7.4.2.1.3.10.6.2.5.12.8,0,11
73748,TreeNode,1.7.4.2.1.3.10.6.2.5.12.9,0,11
73749,TreeNode,1.7.4.2.1.3.10.6.2.5.12.10,0,11
73750,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11,1,11
83837,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.1,0,12
83838,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.2,0,12
83839,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.3,0,12
83840,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.4,0,12
83841,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.5,0,12
83842,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.6,0,12
83843,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.7,0,12
83844,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.8,0,12
83845,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.9,0,12
83846,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.10,0,12
83847,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.11,0,12
83848,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.12,0,12
83849,TreeNode,1.7.4.2.1.3.10.6.2.5.12.11.13,0,12
25286,TreeNode,1.7.4.2.1.3.10.6.2.5.13,0,10
17023,TreeNode,1.7.4.2.1.3.10.6.2.6,2,9
35369,TreeNode,1.7.4.2.1.3.10.6.2.6.1,0,10
